s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0025893E+000, 3.5281468E-002, 3.5281468E-002, 1.0000000E+000
 2.0021804E+000, 2.8765378E-002, 2.8765378E-002, 1.0000000E+000
 3.0089220E+000, 2.6369237E-002, 2.6369237E-002, 1.0000000E+000
 4.0045082E+000, 2.5503599E-002, 2.5503599E-002, 1.0000000E+000
 5.0030801E+000, 2.5184701E-002, 2.5184701E-002, 1.0000000E+000
 6.0040613E+000, 2.5067640E-002, 2.5067640E-002, 1.0000000E+000
 7.0069695E+000, 2.5024712E-002, 2.5024712E-002, 1.0000000E+000
 8.0024571E+000, 2.5009084E-002, 2.5009084E-002, 1.0000000E+000
 9.0036007E+000, 2.5003325E-002, 2.5003325E-002, 1.0000000E+000
 1.0005755E+001, 2.5001216E-002, 2.5001216E-002, 1.0000000E+000
 1.1003131E+001, 2.5000447E-002, 2.5000447E-002, 1.0000000E+000
 1.2004723E+001, 2.5000164E-002, 2.5000164E-002, 1.0000000E+000
 1.3003331E+001, 2.5000060E-002, 2.5000060E-002, 1.0000000E+000
 1.4001425E+001, 2.5000022E-002, 2.5000022E-002, 1.0000000E+000
 1.5001591E+001, 2.5000008E-002, 2.5000008E-002, 1.0000000E+000
 1.6000740E+001, 4.9612801E-002, 4.9612801E-002, 1.0000000E+000
 1.7000060E+001, 6.5676723E-002, 6.5676723E-002, 1.0000000E+000
 1.8002169E+001, 7.1586999E-002, 7.1586999E-002, 1.0000000E+000
 1.9002014E+001, 7.3748176E-002, 7.3748176E-002, 1.0000000E+000
 2.0002463E+001, 7.4541062E-002, 7.4541062E-002, 1.0000000E+000
 2.1006198E+001, 7.4832318E-002, 7.4832318E-002, 1.0000000E+000
 2.2003105E+001, 7.4938281E-002, 7.4938281E-002, 1.0000000E+000
 2.3005319E+001, 1.0395985E-001, 1.0395985E-001, 1.0000000E+000
 2.4004793E+001, 1.1728047E-001, 1.1728047E-001, 1.0000000E+000
 2.5005221E+001, 1.2216986E-001, 1.2216986E-001, 1.0000000E+000
 2.6005768E+001, 1.2396255E-001, 1.2396255E-001, 1.0000000E+000
 2.7003864E+001, 1.2461863E-001, 1.2461863E-001, 1.0000000E+000
 2.8001832E+001, 1.4753257E-001, 1.4753257E-001, 1.0000000E+000
 2.9002951E+001, 1.6494095E-001, 1.6494095E-001, 1.0000000E+000
 3.0004192E+001, 1.7131565E-001, 1.7131565E-001, 1.0000000E+000
 3.1004374E+001, 1.7364866E-001, 1.7364866E-001, 1.0000000E+000
