s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0242621E+000, 1.6909937E-001, 1.6909937E-001, 1.0000000E+000
 2.0042006E+000, 8.5419564E-002, 8.5419564E-002, 1.0000000E+000
 3.0009371E+000, 5.1345096E-002, 5.1345096E-002, 1.0000000E+000
 4.0087120E+000, 3.4560846E-002, 3.4560846E-002, 1.0000000E+000
 5.0018208E+000, 3.1493642E-002, 3.1493642E-002, 1.0000000E+000
 6.0003770E+000, 3.1806777E-002, 3.1806777E-002, 1.0000000E+000
 7.0028827E+000, 2.7486108E-002, 2.7486108E-002, 1.0000000E+000
 8.0004908E+000, 2.5913288E-002, 2.5913288E-002, 1.0000000E+000
 9.0011319E+000, 2.7153618E-002, 2.7153618E-002, 1.0000000E+000
 1.0004674E+001, 2.5787333E-002, 2.5787333E-002, 1.0000000E+000
 1.1005538E+001, 2.5288586E-002, 2.5288586E-002, 1.0000000E+000
 1.2005480E+001, 4.7177175E-002, 4.7177175E-002, 1.0000000E+000
 1.3005468E+001, 6.4795226E-002, 6.4795226E-002, 1.0000000E+000
 1.4005072E+001, 7.1851160E-002, 7.1851160E-002, 1.0000000E+000
 1.5006138E+001, 1.0421369E-001, 1.0421369E-001, 1.0000000E+000
 1.6006934E+001, 1.1738491E-001, 1.1738491E-001, 1.0000000E+000
 1.7003695E+001, 1.4000254E-001, 1.4000254E-001, 1.0000000E+000
 1.8006161E+001, 1.6219724E-001, 1.6219724E-001, 1.0000000E+000
 1.9000688E+001, 1.8685699E-001, 1.8685699E-001, 1.0000000E+000
 2.0004104E+001, 2.1128677E-001, 2.1128677E-001, 1.0000000E+000
 2.1003718E+001, 2.3659100E-001, 2.3659100E-001, 1.0000000E+000
 2.2001344E+001, 2.6436899E-001, 2.6436899E-001, 1.0000000E+000
 2.3003831E+001, 2.8946756E-001, 2.8946756E-001, 1.0000000E+000
 2.4004114E+001, 3.1931038E-001, 3.1931038E-001, 1.0000000E+000
 2.5000254E+001, 3.3796759E-001, 3.3796759E-001, 1.0000000E+000
 2.6000501E+001, 3.6450633E-001, 3.6450633E-001, 1.0000000E+000
 2.7000125E+001, 3.8161211E-001, 3.8161211E-001, 1.0000000E+000
 2.8001387E+001, 4.0618109E-001, 4.0618109E-001, 1.0000000E+000
 2.9001413E+001, 4.3099482E-001, 4.3099482E-001, 1.0000000E+000
 3.0004406E+001, 4.5473877E-001, 4.5473877E-001, 1.0000000E+000
 3.1004595E+001, 4.7979110E-001, 4.7979110E-001, 1.0000000E+000
