s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0053558E+000, 1.1424282E-001, 1.1424282E-001, 1.0000000E+000
 2.0015382E+000, 1.5154856E-001, 1.5154856E-001, 1.0000000E+000
 3.0048201E+000, 1.7893073E-001, 1.7893073E-001, 1.0000000E+000
 4.0044312E+000, 1.9621731E-001, 1.9621731E-001, 1.0000000E+000
 5.0073785E+000, 2.0359773E-001, 2.0359773E-001, 1.0000000E+000
 6.0087121E+000, 2.0190920E-001, 2.0190920E-001, 1.0000000E+000
 7.0089072E+000, 2.0304740E-001, 2.0304740E-001, 1.0000000E+000
 8.0001523E+000, 2.2210932E-001, 2.2210932E-001, 1.0000000E+000
 9.0002483E+000, 2.8116485E-001, 2.8116485E-001, 1.0000000E+000
 1.0003373E+001, 2.9565875E-001, 2.9565875E-001, 1.0000000E+000
 1.1005619E+001, 2.5334454E-001, 2.5334454E-001, 1.0000000E+000
 1.2007354E+001, 2.6707644E-001, 2.6707644E-001, 1.0000000E+000
 1.3004469E+001, 2.5559230E-001, 2.5559230E-001, 1.0000000E+000
 1.4001019E+001, 2.4952364E-001, 2.4952364E-001, 1.0000000E+000
 1.5004977E+001, 2.2425011E-001, 2.2425011E-001, 1.0000000E+000
 1.6000846E+001, 2.4489594E-001, 2.4489594E-001, 1.0000000E+000
 1.7004430E+001, 2.3407179E-001, 2.3407179E-001, 1.0000000E+000
 1.8004729E+001, 2.3497333E-001, 2.3497333E-001, 1.0000000E+000
 1.9004673E+001, 2.5090412E-001, 2.5090412E-001, 1.0000000E+000
 2.0002514E+001, 2.6379479E-001, 2.6379479E-001, 1.0000000E+000
 2.1004606E+001, 2.6054296E-001, 2.6054296E-001, 1.0000000E+000
 2.2001672E+001, 2.4613257E-001, 2.4613257E-001, 1.0000000E+000
 2.3003835E+001, 2.4019096E-001, 2.4019096E-001, 1.0000000E+000
 2.4002852E+001, 2.7884344E-001, 2.7884344E-001, 1.0000000E+000
 2.5004045E+001, 2.5739816E-001, 2.5739816E-001, 1.0000000E+000
 2.6003109E+001, 2.2373023E-001, 2.2373023E-001, 1.0000000E+000
 2.7002210E+001, 2.2453376E-001, 2.2453376E-001, 1.0000000E+000
 2.8003612E+001, 2.3394251E-001, 2.3394251E-001, 1.0000000E+000
 2.9003100E+001, 2.2938152E-001, 2.2938152E-001, 1.0000000E+000
 3.0006125E+001, 2.4939617E-001, 2.4939617E-001, 1.0000000E+000
 3.1004745E+001, 2.9001127E-001, 2.9001127E-001, 1.0000000E+000
