s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0183434E+000, 1.8337382E-001, 1.8337382E-001, 1.0000000E+000
 2.0063782E+000, 1.1791771E-001, 1.1791771E-001, 1.0000000E+000
 3.0002472E+000, 7.9674360E-002, 7.9674360E-002, 1.0000000E+000
 4.0053205E+000, 6.9357113E-002, 6.9357113E-002, 1.0000000E+000
 5.0070864E+000, 6.2092837E-002, 6.2092837E-002, 1.0000000E+000
 6.0052594E+000, 6.1215295E-002, 6.1215295E-002, 1.0000000E+000
 7.0010443E+000, 5.3446570E-002, 5.3446570E-002, 1.0000000E+000
 8.0010304E+000, 5.8066736E-002, 5.8066736E-002, 1.0000000E+000
 9.0014720E+000, 6.6888103E-002, 6.6888103E-002, 1.0000000E+000
 1.0004235E+001, 7.2007120E-002, 7.2007120E-002, 1.0000000E+000
 1.1002810E+001, 8.1777580E-002, 8.1777580E-002, 1.0000000E+000
 1.2004671E+001, 8.5496267E-002, 8.5496267E-002, 1.0000000E+000
 1.3006380E+001, 9.2743152E-002, 9.2743152E-002, 1.0000000E+000
 1.4005883E+001, 9.2114105E-002, 9.2114105E-002, 1.0000000E+000
 1.5003986E+001, 8.8044110E-002, 8.8044110E-002, 1.0000000E+000
 1.6004870E+001, 9.2173138E-002, 9.2173138E-002, 1.0000000E+000
 1.7000872E+001, 9.9836774E-002, 9.9836774E-002, 1.0000000E+000
 1.8002732E+001, 1.1474336E-001, 1.1474336E-001, 1.0000000E+000
 1.9000734E+001, 1.1368136E-001, 1.1368136E-001, 1.0000000E+000
 2.0003386E+001, 1.0480376E-001, 1.0480376E-001, 1.0000000E+000
 2.1000461E+001, 1.1418122E-001, 1.1418122E-001, 1.0000000E+000
 2.2005662E+001, 1.2327511E-001, 1.2327511E-001, 1.0000000E+000
 2.3000935E+001, 1.4265487E-001, 1.4265487E-001, 1.0000000E+000
 2.4000251E+001, 1.5060475E-001, 1.5060475E-001, 1.0000000E+000
 2.5005651E+001, 1.4136904E-001, 1.4136904E-001, 1.0000000E+000
 2.6002769E+001, 1.4626636E-001, 1.4626636E-001, 1.0000000E+000
 2.7003286E+001, 1.3806944E-001, 1.3806944E-001, 1.0000000E+000
 2.8001922E+001, 1.3892769E-001, 1.3892769E-001, 1.0000000E+000
 2.9004367E+001, 1.6425638E-001, 1.6425638E-001, 1.0000000E+000
 3.0002405E+001, 1.7586324E-001, 1.7586324E-001, 1.0000000E+000
 3.1002368E+001, 1.6029435E-001, 1.6029435E-001, 1.0000000E+000
