s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0065294E+000, 1.6676076E-001, 1.6676076E-001, 1.0000000E+000
 2.0015697E+000, 7.7137511E-002, 7.7137511E-002, 1.0000000E+000
 3.0082778E+000, 4.3967110E-002, 4.3967110E-002, 1.0000000E+000
 4.0084470E+000, 3.1944493E-002, 3.1944493E-002, 1.0000000E+000
 5.0000395E+000, 2.7565335E-002, 2.7565335E-002, 1.0000000E+000
 6.0068544E+000, 2.5933504E-002, 2.5933504E-002, 1.0000000E+000
 7.0002641E+000, 2.5344398E-002, 2.5344398E-002, 1.0000000E+000
 8.0037658E+000, 3.2133547E-002, 3.2133547E-002, 1.0000000E+000
 9.0000144E+000, 3.6658935E-002, 3.6658935E-002, 1.0000000E+000
 1.0000619E+001, 2.9274870E-002, 2.9274870E-002, 1.0000000E+000
 1.1005060E+001, 2.6561700E-002, 2.6561700E-002, 1.0000000E+000
 1.2005653E+001, 2.5572543E-002, 2.5572543E-002, 1.0000000E+000
 1.3002037E+001, 2.5210744E-002, 2.5210744E-002, 1.0000000E+000
 1.4002370E+001, 5.1068886E-002, 5.1068886E-002, 1.0000000E+000
 1.5005038E+001, 6.6244841E-002, 6.6244841E-002, 1.0000000E+000
 1.6000313E+001, 7.1774459E-002, 7.1774459E-002, 1.0000000E+000
 1.7001490E+001, 7.3818792E-002, 7.3818792E-002, 1.0000000E+000
 1.8006501E+001, 1.0683659E-001, 1.0683659E-001, 1.0000000E+000
 1.9003992E+001, 1.1832077E-001, 1.1832077E-001, 1.0000000E+000
 2.0003775E+001, 1.2254905E-001, 1.2254905E-001, 1.0000000E+000
 2.1002958E+001, 1.2410060E-001, 1.2410060E-001, 1.0000000E+000
 2.2003377E+001, 1.2631882E-001, 1.2631882E-001, 1.0000000E+000
 2.3005793E+001, 1.5718657E-001, 1.5718657E-001, 1.0000000E+000
 2.4001070E+001, 1.6843498E-001, 1.6843498E-001, 1.0000000E+000
 2.5000345E+001, 1.7259143E-001, 1.7259143E-001, 1.0000000E+000
 2.6000235E+001, 1.7411672E-001, 1.7411672E-001, 1.0000000E+000
 2.7001275E+001, 1.9567931E-001, 1.9567931E-001, 1.0000000E+000
 2.8004282E+001, 2.1427679E-001, 2.1427679E-001, 1.0000000E+000
 2.9002286E+001, 2.2105913E-001, 2.2105913E-001, 1.0000000E+000
 3.0003574E+001, 2.2355695E-001, 2.2355695E-001, 1.0000000E+000
 3.1001288E+001, 2.2446948E-001, 2.2446948E-001, 1.0000000E+000
