s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0117774E+000, 9.5205514E-002, 9.5205514E-002, 1.0000000E+000
 2.0079769E+000, 7.0416170E-002, 7.0416170E-002, 1.0000000E+000
 3.0057572E+000, 7.2366790E-002, 7.2366790E-002, 1.0000000E+000
 4.0149568E+000, 6.1147539E-002, 6.1147539E-002, 1.0000000E+000
 5.0044894E+000, 3.8348245E-002, 3.8348245E-002, 1.0000000E+000
 6.0082543E+000, 2.9863895E-002, 2.9863895E-002, 1.0000000E+000
 7.0037398E+000, 2.6789507E-002, 2.6789507E-002, 1.0000000E+000
 8.0030667E+000, 2.5656192E-002, 2.5656192E-002, 1.0000000E+000
 9.0016143E+000, 2.5241033E-002, 2.5241033E-002, 1.0000000E+000
 1.0003741E+001, 5.5453002E-002, 5.5453002E-002, 1.0000000E+000
 1.1002311E+001, 6.7819879E-002, 6.7819879E-002, 1.0000000E+000
 1.2000298E+001, 9.3212560E-002, 9.3212560E-002, 1.0000000E+000
 1.3001999E+001, 1.1372598E-001, 1.1372598E-001, 1.0000000E+000
 1.4003203E+001, 1.5255688E-001, 1.5255688E-001, 1.0000000E+000
 1.5004726E+001, 1.7639382E-001, 1.7639382E-001, 1.0000000E+000
 1.6004341E+001, 2.0715902E-001, 2.0715902E-001, 1.0000000E+000
 1.7004424E+001, 2.2491782E-001, 2.2491782E-001, 1.0000000E+000
 1.8004722E+001, 2.5663728E-001, 2.5663728E-001, 1.0000000E+000
 1.9004247E+001, 2.7890028E-001, 2.7890028E-001, 1.0000000E+000
 2.0001501E+001, 3.0680415E-001, 3.0680415E-001, 1.0000000E+000
 2.1001197E+001, 3.2685262E-001, 3.2685262E-001, 1.0000000E+000
 2.2002000E+001, 3.5735001E-001, 3.5735001E-001, 1.0000000E+000
 2.3003415E+001, 3.7533055E-001, 3.7533055E-001, 1.0000000E+000
 2.4000569E+001, 4.0672181E-001, 4.0672181E-001, 1.0000000E+000
 2.5001523E+001, 4.1830080E-001, 4.1830080E-001, 1.0000000E+000
 2.6004248E+001, 4.5348588E-001, 4.5348588E-001, 1.0000000E+000
 2.7003920E+001, 4.6710160E-001, 4.6710160E-001, 1.0000000E+000
 2.8003738E+001, 4.9480405E-001, 4.9480405E-001, 1.0000000E+000
 2.9001545E+001, 5.1651621E-001, 5.1651621E-001, 1.0000000E+000
 3.0002337E+001, 5.4231648E-001, 5.4231648E-001, 1.0000000E+000
 3.1000320E+001, 5.6297931E-001, 5.6297931E-001, 1.0000000E+000
