s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0168803E+000, 7.7030628E-002, 7.7030628E-002, 1.0000000E+000
 2.0129531E+000, 4.6773183E-002, 4.6773183E-002, 1.0000000E+000
 3.0090259E+000, 3.2977683E-002, 3.2977683E-002, 1.0000000E+000
 4.0050987E+000, 2.7923019E-002, 2.7923019E-002, 1.0000000E+000
 5.0011715E+000, 2.6812704E-002, 2.6812704E-002, 1.0000000E+000
 6.0033462E+000, 3.0464884E-002, 3.0464884E-002, 1.0000000E+000
 7.0064239E+000, 3.1499852E-002, 3.1499852E-002, 1.0000000E+000
 8.0100097E+000, 4.0076443E-002, 4.0076443E-002, 1.0000000E+000
 9.0014549E+000, 4.2897406E-002, 4.2897406E-002, 1.0000000E+000
 1.0005166E+001, 3.1530012E-002, 3.1530012E-002, 1.0000000E+000
 1.1002415E+001, 2.8354335E-002, 2.8354335E-002, 1.0000000E+000
 1.2002167E+001, 3.2636435E-002, 3.2636435E-002, 1.0000000E+000
 1.3005185E+001, 4.1316306E-002, 4.1316306E-002, 1.0000000E+000
 1.4001979E+001, 6.2606369E-002, 6.2606369E-002, 1.0000000E+000
 1.5003786E+001, 8.4401125E-002, 8.4401125E-002, 1.0000000E+000
 1.6000434E+001, 1.0406281E-001, 1.0406281E-001, 1.0000000E+000
 1.7000888E+001, 1.2445090E-001, 1.2445090E-001, 1.0000000E+000
 1.8002347E+001, 1.5646838E-001, 1.5646838E-001, 1.0000000E+000
 1.9002866E+001, 1.9929048E-001, 1.9929048E-001, 1.0000000E+000
 2.0002710E+001, 2.3110408E-001, 2.3110408E-001, 1.0000000E+000
 2.1002116E+001, 2.5778430E-001, 2.5778430E-001, 1.0000000E+000
 2.2001393E+001, 2.8714209E-001, 2.8714209E-001, 1.0000000E+000
 2.3002091E+001, 3.0635391E-001, 3.0635391E-001, 1.0000000E+000
 2.4001985E+001, 3.4979459E-001, 3.4979459E-001, 1.0000000E+000
 2.5002420E+001, 3.6913383E-001, 3.6913383E-001, 1.0000000E+000
 2.6001268E+001, 4.0447134E-001, 4.0447134E-001, 1.0000000E+000
 2.7000959E+001, 4.3208635E-001, 4.3208635E-001, 1.0000000E+000
 2.8003722E+001, 4.5929072E-001, 4.5929072E-001, 1.0000000E+000
 2.9000692E+001, 4.8947157E-001, 4.8947157E-001, 1.0000000E+000
 3.0001324E+001, 5.1196800E-001, 5.1196800E-001, 1.0000000E+000
 3.1001912E+001, 5.4086442E-001, 5.4086442E-001, 1.0000000E+000
