s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0160307E+000, 9.7195536E-002, 9.7195536E-002, 1.0000000E+000
 2.0086678E+000, 5.1430539E-002, 5.1430539E-002, 1.0000000E+000
 3.0134173E+000, 3.4582013E-002, 3.4582013E-002, 1.0000000E+000
 4.0092190E+000, 2.8509811E-002, 2.8509811E-002, 1.0000000E+000
 5.0091238E+000, 2.6281726E-002, 2.6281726E-002, 1.0000000E+000
 6.0038912E+000, 2.5470617E-002, 2.5470617E-002, 1.0000000E+000
 7.0104113E+000, 2.5171026E-002, 2.5171026E-002, 1.0000000E+000
 8.0003379E+000, 5.4070472E-002, 5.4070472E-002, 1.0000000E+000
 9.0113943E+000, 4.9747939E-002, 4.9747939E-002, 1.0000000E+000
 1.0005637E+001, 3.8706000E-002, 3.8706000E-002, 1.0000000E+000
 1.1006040E+001, 3.6147902E-002, 3.6147902E-002, 1.0000000E+000
 1.2002122E+001, 6.0707546E-002, 6.0707546E-002, 1.0000000E+000
 1.3004196E+001, 6.9771839E-002, 6.9771839E-002, 1.0000000E+000
 1.4001974E+001, 7.3078984E-002, 7.3078984E-002, 1.0000000E+000
 1.5000592E+001, 8.5935099E-002, 8.5935099E-002, 1.0000000E+000
 1.6002315E+001, 1.1069428E-001, 1.1069428E-001, 1.0000000E+000
 1.7002622E+001, 1.1975471E-001, 1.1975471E-001, 1.0000000E+000
 1.8003897E+001, 1.5114273E-001, 1.5114273E-001, 1.0000000E+000
 1.9005186E+001, 1.6626091E-001, 1.6626091E-001, 1.0000000E+000
 2.0000368E+001, 1.8901918E-001, 1.8901918E-001, 1.0000000E+000
 2.1001439E+001, 2.1181757E-001, 2.1181757E-001, 1.0000000E+000
 2.2003482E+001, 2.2598291E-001, 2.2598291E-001, 1.0000000E+000
 2.3001212E+001, 2.5698538E-001, 2.5698538E-001, 1.0000000E+000
 2.4001847E+001, 2.6839892E-001, 2.6839892E-001, 1.0000000E+000
 2.5003642E+001, 3.0113315E-001, 3.0113315E-001, 1.0000000E+000
 2.6006133E+001, 3.1626769E-001, 3.1626769E-001, 1.0000000E+000
 2.7001865E+001, 3.4079385E-001, 3.4079385E-001, 1.0000000E+000
 2.8000235E+001, 3.6243522E-001, 3.6243522E-001, 1.0000000E+000
 2.9001578E+001, 3.7590876E-001, 3.7590876E-001, 1.0000000E+000
 3.0006140E+001, 4.0708321E-001, 4.0708321E-001, 1.0000000E+000
 3.1000897E+001, 4.1839628E-001, 4.1839628E-001, 1.0000000E+000
