s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0029570E+000, 1.5994219E-001, 1.5994219E-001, 1.0000000E+000
 2.0050102E+000, 7.4287651E-002, 7.4287651E-002, 1.0000000E+000
 3.0009056E+000, 4.3125800E-002, 4.3125800E-002, 1.0000000E+000
 4.0067627E+000, 3.1598508E-002, 3.1598508E-002, 1.0000000E+000
 5.0079973E+000, 2.7414007E-002, 2.7414007E-002, 1.0000000E+000
 6.0050102E+000, 2.5886945E-002, 2.5886945E-002, 1.0000000E+000
 7.0033376E+000, 2.5325423E-002, 2.5325423E-002, 1.0000000E+000
 8.0011169E+000, 2.5119542E-002, 2.5119542E-002, 1.0000000E+000
 9.0040489E+000, 2.5043702E-002, 2.5043702E-002, 1.0000000E+000
 1.0003006E+001, 2.5016044E-002, 2.5016044E-002, 1.0000000E+000
 1.1002407E+001, 2.7125305E-002, 2.7125305E-002, 1.0000000E+000
 1.2002744E+001, 3.6381389E-002, 3.6381389E-002, 1.0000000E+000
 1.3002512E+001, 5.5011206E-002, 5.5011206E-002, 1.0000000E+000
 1.4006416E+001, 6.7697132E-002, 6.7697132E-002, 1.0000000E+000
 1.5003309E+001, 6.9209185E-002, 6.9209185E-002, 1.0000000E+000
 1.6002899E+001, 7.2873910E-002, 7.2873910E-002, 1.0000000E+000
 1.7001792E+001, 7.1308347E-002, 7.1308347E-002, 1.0000000E+000
 1.8000874E+001, 7.3644011E-002, 7.3644011E-002, 1.0000000E+000
 1.9003490E+001, 6.4150060E-002, 6.4150060E-002, 1.0000000E+000
 2.0005061E+001, 6.3538483E-002, 6.3538483E-002, 1.0000000E+000
 2.1004320E+001, 6.8753276E-002, 6.8753276E-002, 1.0000000E+000
 2.2004382E+001, 4.7303655E-002, 4.7303655E-002, 1.0000000E+000
 2.3003109E+001, 3.4367036E-002, 3.4367036E-002, 1.0000000E+000
 2.4003797E+001, 3.4596153E-002, 3.4596153E-002, 1.0000000E+000
 2.5000321E+001, 3.9836000E-002, 3.9836000E-002, 1.0000000E+000
 2.6001770E+001, 3.6117581E-002, 3.6117581E-002, 1.0000000E+000
 2.7002883E+001, 3.5260573E-002, 3.5260573E-002, 1.0000000E+000
 2.8000382E+001, 4.2910572E-002, 4.2910572E-002, 1.0000000E+000
 2.9000610E+001, 3.9935116E-002, 3.9935116E-002, 1.0000000E+000
 3.0000864E+001, 7.7592876E-002, 7.7592876E-002, 1.0000000E+000
 3.1000896E+001, 6.1908078E-002, 6.1908078E-002, 1.0000000E+000
