s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0053558E+000, 1.1424282E-001, 1.1424282E-001, 1.0000000E+000
 2.0015381E+000, 1.5154856E-001, 1.5154856E-001, 1.0000000E+000
 3.0048198E+000, 1.7893073E-001, 1.7893073E-001, 1.0000000E+000
 4.0044330E+000, 1.9621728E-001, 1.9621728E-001, 1.0000000E+000
 5.0073696E+000, 2.0359740E-001, 2.0359740E-001, 1.0000000E+000
 6.0085668E+000, 2.0190929E-001, 2.0190929E-001, 1.0000000E+000
 7.0086254E+000, 2.0304785E-001, 2.0304785E-001, 1.0000000E+000
 8.0086841E+000, 2.2017866E-001, 2.2017866E-001, 1.0000000E+000
 9.0066029E+000, 2.8027038E-001, 2.8027038E-001, 1.0000000E+000
 1.0000857E+001, 2.9725144E-001, 2.9725144E-001, 1.0000000E+000
 1.1007228E+001, 2.7743251E-001, 2.7743251E-001, 1.0000000E+000
 1.2002439E+001, 2.7589559E-001, 2.7589559E-001, 1.0000000E+000
 1.3002962E+001, 2.7489251E-001, 2.7489251E-001, 1.0000000E+000
 1.4000382E+001, 2.3802304E-001, 2.3802304E-001, 1.0000000E+000
 1.5006232E+001, 2.3450981E-001, 2.3450981E-001, 1.0000000E+000
 1.6006188E+001, 2.2801629E-001, 2.2801629E-001, 1.0000000E+000
 1.7004573E+001, 1.9932005E-001, 1.9932005E-001, 1.0000000E+000
 1.8005987E+001, 2.1278191E-001, 2.1278191E-001, 1.0000000E+000
 1.9002491E+001, 2.3765365E-001, 2.3765365E-001, 1.0000000E+000
 2.0001731E+001, 2.4963151E-001, 2.4963151E-001, 1.0000000E+000
 2.1001650E+001, 2.6568993E-001, 2.6568993E-001, 1.0000000E+000
 2.2003363E+001, 2.3666780E-001, 2.3666780E-001, 1.0000000E+000
 2.3003646E+001, 2.7694170E-001, 2.7694170E-001, 1.0000000E+000
 2.4001494E+001, 2.5353089E-001, 2.5353089E-001, 1.0000000E+000
 2.5005176E+001, 3.1773169E-001, 3.1773169E-001, 1.0000000E+000
 2.6002252E+001, 2.8837853E-001, 2.8837853E-001, 1.0000000E+000
 2.7001665E+001, 2.7258573E-001, 2.7258573E-001, 1.0000000E+000
 2.8004426E+001, 2.4387523E-001, 2.4387523E-001, 1.0000000E+000
 2.9001231E+001, 2.3194500E-001, 2.3194500E-001, 1.0000000E+000
 3.0001689E+001, 2.2703736E-001, 2.2703736E-001, 1.0000000E+000
 3.1003770E+001, 3.5036032E-001, 3.5036032E-001, 1.0000000E+000
