s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0019826E+000, 8.9060448E-002, 8.9060448E-002, 1.0000000E+000
 2.0168891E+000, 4.7954498E-002, 4.7954498E-002, 1.0000000E+000
 3.0100199E+000, 3.3412681E-002, 3.3412681E-002, 1.0000000E+000
 4.0122196E+000, 2.8057278E-002, 2.8057278E-002, 1.0000000E+000
 5.0031328E+000, 2.6869746E-002, 2.6869746E-002, 1.0000000E+000
 6.0034272E+000, 2.9593695E-002, 2.9593695E-002, 1.0000000E+000
 7.0098516E+000, 3.3328019E-002, 3.3328019E-002, 1.0000000E+000
 8.0050770E+000, 4.2762802E-002, 4.2762802E-002, 1.0000000E+000
 9.0079213E+000, 3.1478896E-002, 3.1478896E-002, 1.0000000E+000
 1.0001508E+001, 2.7387714E-002, 2.7387714E-002, 1.0000000E+000
 1.1004176E+001, 2.5872426E-002, 2.5872426E-002, 1.0000000E+000
 1.2003812E+001, 2.5319992E-002, 2.5319992E-002, 1.0000000E+000
 1.3006491E+001, 5.2621618E-002, 5.2621618E-002, 1.0000000E+000
 1.4004954E+001, 6.6779181E-002, 6.6779181E-002, 1.0000000E+000
 1.5001469E+001, 9.5196772E-002, 9.5196772E-002, 1.0000000E+000
 1.6000946E+001, 1.1405469E-001, 1.1405469E-001, 1.0000000E+000
 1.7004514E+001, 1.4050831E-001, 1.4050831E-001, 1.0000000E+000
 1.8001836E+001, 1.6230745E-001, 1.6230745E-001, 1.0000000E+000
 1.9003077E+001, 1.7412940E-001, 1.7412940E-001, 1.0000000E+000
 2.0002607E+001, 2.0787252E-001, 2.0787252E-001, 1.0000000E+000
 2.1002249E+001, 2.5035445E-001, 2.5035445E-001, 1.0000000E+000
 2.2000457E+001, 2.7001186E-001, 2.7001186E-001, 1.0000000E+000
 2.3001194E+001, 2.9402482E-001, 2.9402482E-001, 1.0000000E+000
 2.4003425E+001, 3.2640496E-001, 3.2640496E-001, 1.0000000E+000
 2.5002832E+001, 3.5715212E-001, 3.5715212E-001, 1.0000000E+000
 2.6000889E+001, 3.9939875E-001, 3.9939875E-001, 1.0000000E+000
 2.7002549E+001, 4.2870947E-001, 4.2870947E-001, 1.0000000E+000
 2.8002461E+001, 4.5800856E-001, 4.5800856E-001, 1.0000000E+000
 2.9003190E+001, 4.8469853E-001, 4.8469853E-001, 1.0000000E+000
 3.0002722E+001, 5.1019725E-001, 5.1019725E-001, 1.0000000E+000
 3.1002203E+001, 5.2821973E-001, 5.2821973E-001, 1.0000000E+000
