s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0211261E+000, 7.3442599E-002, 7.3442599E-002, 1.0000000E+000
 2.0157125E+000, 4.2698584E-002, 4.2698584E-002, 1.0000000E+000
 3.0033112E+000, 3.4360733E-002, 3.4360733E-002, 1.0000000E+000
 4.0018702E+000, 2.8423233E-002, 2.8423233E-002, 1.0000000E+000
 5.0028172E+000, 2.6251731E-002, 2.6251731E-002, 1.0000000E+000
 6.0040748E+000, 2.5458318E-002, 2.5458318E-002, 1.0000000E+000
 7.0053977E+000, 5.5251540E-002, 5.5251540E-002, 1.0000000E+000
 8.0059588E+000, 6.7763378E-002, 6.7763378E-002, 1.0000000E+000
 9.0035593E+000, 9.7975506E-002, 9.7975506E-002, 1.0000000E+000
 1.0004448E+001, 1.1509961E-001, 1.1509961E-001, 1.0000000E+000
 1.1000397E+001, 1.2135328E-001, 1.2135328E-001, 1.0000000E+000
 1.2000324E+001, 1.5298407E-001, 1.5298407E-001, 1.0000000E+000
 1.3002028E+001, 1.9581409E-001, 1.9581409E-001, 1.0000000E+000
 1.4004109E+001, 2.3334040E-001, 2.3334040E-001, 1.0000000E+000
 1.5004344E+001, 2.6258228E-001, 2.6258228E-001, 1.0000000E+000
 1.6004345E+001, 3.0209720E-001, 3.0209720E-001, 1.0000000E+000
 1.7000643E+001, 3.4113345E-001, 3.4113345E-001, 1.0000000E+000
 1.8001902E+001, 3.7213804E-001, 3.7213804E-001, 1.0000000E+000
 1.9004719E+001, 4.0565563E-001, 4.0565563E-001, 1.0000000E+000
 2.0004405E+001, 4.4665999E-001, 4.4665999E-001, 1.0000000E+000
 2.1001553E+001, 4.8031663E-001, 4.8031663E-001, 1.0000000E+000
 2.2004156E+001, 5.1057343E-001, 5.1057343E-001, 1.0000000E+000
 2.3003080E+001, 5.5133276E-001, 5.5133276E-001, 1.0000000E+000
 2.4003799E+001, 5.8973423E-001, 5.8973423E-001, 1.0000000E+000
 2.5003260E+001, 6.2199544E-001, 6.2199544E-001, 1.0000000E+000
 2.6004195E+001, 6.5556416E-001, 6.5556416E-001, 1.0000000E+000
 2.7002239E+001, 6.9847537E-001, 6.9847537E-001, 1.0000000E+000
 2.8004979E+001, 7.4118184E-001, 7.4118184E-001, 1.0000000E+000
 2.9002339E+001, 7.9223322E-001, 7.9223322E-001, 1.0000000E+000
 3.0004815E+001, 8.6901511E-001, 8.6901511E-001, 1.0000000E+000
 3.1000846E+001, 9.1294549E-001, 9.1294549E-001, 1.0000000E+000
