s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0103697E+000, 1.6619383E-001, 1.6619383E-001, 1.0000000E+000
 2.0007839E+000, 7.7168936E-002, 7.7168936E-002, 1.0000000E+000
 3.0046272E+000, 4.4031699E-002, 4.4031699E-002, 1.0000000E+000
 4.0006624E+000, 3.2000417E-002, 3.2000417E-002, 1.0000000E+000
 5.0017522E+000, 2.7563335E-002, 2.7563335E-002, 1.0000000E+000
 6.0023390E+000, 2.7854574E-002, 2.7854574E-002, 1.0000000E+000
 7.0033374E+000, 2.6046222E-002, 2.6046222E-002, 1.0000000E+000
 8.0021623E+000, 2.5384178E-002, 2.5384178E-002, 1.0000000E+000
 9.0002375E+000, 2.8169481E-002, 2.8169481E-002, 1.0000000E+000
 1.0005022E+001, 2.6157290E-002, 2.6157290E-002, 1.0000000E+000
 1.1000713E+001, 3.7686702E-002, 3.7686702E-002, 1.0000000E+000
 1.2002999E+001, 5.4546990E-002, 5.4546990E-002, 1.0000000E+000
 1.3000672E+001, 6.0859830E-002, 6.0859830E-002, 1.0000000E+000
 1.4000007E+001, 6.9019522E-002, 6.9019522E-002, 1.0000000E+000
 1.5000759E+001, 7.7059799E-002, 7.7059799E-002, 1.0000000E+000
 1.6001066E+001, 9.0608778E-002, 9.0608778E-002, 1.0000000E+000
 1.7002276E+001, 8.8246398E-002, 8.8246398E-002, 1.0000000E+000
 1.8001277E+001, 8.3439442E-002, 8.3439442E-002, 1.0000000E+000
 1.9001534E+001, 7.8095686E-002, 7.8095686E-002, 1.0000000E+000
 2.0001722E+001, 7.6135401E-002, 7.6135401E-002, 1.0000000E+000
 2.1004099E+001, 7.9731356E-002, 7.9731356E-002, 1.0000000E+000
 2.2001228E+001, 1.0082927E-001, 1.0082927E-001, 1.0000000E+000
 2.3004461E+001, 8.7558071E-002, 8.7558071E-002, 1.0000000E+000
 2.4004351E+001, 1.1817280E-001, 1.1817280E-001, 1.0000000E+000
 2.5002166E+001, 1.1230431E-001, 1.1230431E-001, 1.0000000E+000
 2.6005628E+001, 9.1429966E-002, 9.1429966E-002, 1.0000000E+000
 2.7001367E+001, 8.8974509E-002, 8.8974509E-002, 1.0000000E+000
 2.8005183E+001, 9.0246027E-002, 9.0246027E-002, 1.0000000E+000
 2.9001067E+001, 9.3423802E-002, 9.3423802E-002, 1.0000000E+000
 3.0006414E+001, 8.7904113E-002, 8.7904113E-002, 1.0000000E+000
 3.1006424E+001, 8.9540102E-002, 8.9540102E-002, 1.0000000E+000
