s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0155495E+000, 9.4107569E-002, 9.4107569E-002, 1.0000000E+000
 2.0121530E+000, 7.6707161E-002, 7.6707161E-002, 1.0000000E+000
 3.0087565E+000, 4.4557676E-002, 4.4557676E-002, 1.0000000E+000
 4.0124012E+000, 5.3514240E-002, 5.3514240E-002, 1.0000000E+000
 5.0072494E+000, 7.3339926E-002, 7.3339926E-002, 1.0000000E+000
 6.0022511E+000, 1.2672747E-001, 1.2672747E-001, 1.0000000E+000
 7.0059207E+000, 1.8148197E-001, 1.8148197E-001, 1.0000000E+000
 8.0035540E+000, 1.9980645E-001, 1.9980645E-001, 1.0000000E+000
 9.0041902E+000, 2.1877754E-001, 2.1877754E-001, 1.0000000E+000
 1.0000068E+001, 3.8929786E-001, 3.8929786E-001, 1.0000000E+000
 1.1000177E+001, 5.2068944E-001, 5.2068944E-001, 1.0000000E+000
 1.2002639E+001, 6.3523829E-001, 6.3523829E-001, 1.0000000E+000
 1.3003335E+001, 7.3531231E-001, 7.3531231E-001, 1.0000000E+000
 1.4000868E+001, 8.4809959E-001, 8.4809959E-001, 1.0000000E+000
 1.5000642E+001, 9.4680132E-001, 9.4680132E-001, 1.0000000E+000
 1.6000900E+001, 1.0811559E+000, 1.0811559E+000, 1.0000000E+000
 1.7002746E+001, 1.1933446E+000, 1.1933446E+000, 1.0000000E+000
 1.8004312E+001, 1.3384301E+000, 1.3384301E+000, 1.0000000E+000
 1.9001814E+001, 1.4428207E+000, 1.4428207E+000, 1.0000000E+000
 2.0003192E+001, 1.5571173E+000, 1.5571173E+000, 1.0000000E+000
 2.1003961E+001, 1.6958983E+000, 1.6958983E+000, 1.0000000E+000
 2.2004543E+001, 1.8242054E+000, 1.8242054E+000, 1.0000000E+000
 2.3001987E+001, 1.9411070E+000, 1.9411070E+000, 1.0000000E+000
 2.4004368E+001, 2.0817390E+000, 2.0817390E+000, 1.0000000E+000
 2.5000052E+001, 2.2238338E+000, 2.2238338E+000, 1.0000000E+000
 2.6004237E+001, 2.3441965E+000, 2.3441965E+000, 1.0000000E+000
 2.7002113E+001, 2.4771895E+000, 2.4771895E+000, 1.0000000E+000
 2.8001194E+001, 2.6255106E+000, 2.6255106E+000, 1.0000000E+000
 2.9004752E+001, 2.7857094E+000, 2.7857094E+000, 1.0000000E+000
 3.0002818E+001, 2.9415442E+000, 2.9415442E+000, 1.0000000E+000
 3.1001723E+001, 3.0629927E+000, 3.0629927E+000, 1.0000000E+000
 3.2001997E+001, 3.1969012E+000, 3.1969012E+000, 1.0000000E+000
 3.3004046E+001, 3.3261021E+000, 3.3261021E+000, 1.0000000E+000
 3.4004137E+001, 3.4612408E+000, 3.4612408E+000, 1.0000000E+000
 3.5002800E+001, 3.5874309E+000, 3.5874309E+000, 1.0000000E+000
 3.6002953E+001, 3.7259441E+000, 3.7259441E+000, 1.0000000E+000
 3.7000129E+001, 3.8388269E+000, 3.8388269E+000, 1.0000000E+000
 3.8001295E+001, 3.9537340E+000, 3.9537340E+000, 1.0000000E+000
 3.9002644E+001, 4.1024925E+000, 4.1024925E+000, 1.0000000E+000
 4.0000260E+001, 4.2438797E+000, 4.2438797E+000, 1.0000000E+000
 4.1000015E+001, 4.3606276E+000, 4.3606276E+000, 1.0000000E+000
 4.2002485E+001, 4.5312183E+000, 4.5312183E+000, 1.0000000E+000
 4.3001526E+001, 4.7238061E+000, 4.7238061E+000, 1.0000000E+000
 4.4001363E+001, 4.7936616E+000, 4.7936616E+000, 1.0000000E+000
 4.5000348E+001, 4.9206375E+000, 4.9206375E+000, 1.0000000E+000
 4.6002233E+001, 5.0479869E+000, 5.0479869E+000, 1.0000000E+000
 4.7001800E+001, 5.1761171E+000, 5.1761171E+000, 1.0000000E+000
 4.8003130E+001, 5.3047056E+000, 5.3047056E+000, 1.0000000E+000
 4.9000781E+001, 5.4343892E+000, 5.4343892E+000, 1.0000000E+000
 5.0000049E+001, 5.5627022E+000, 5.5627022E+000, 1.0000000E+000
 5.1002258E+001, 5.6930745E+000, 5.6930745E+000, 1.0000000E+000
 5.2004165E+001, 5.8312907E+000, 5.8312907E+000, 1.0000000E+000
 5.3003929E+001, 5.9825126E+000, 5.9825126E+000, 1.0000000E+000
 5.4002364E+001, 6.1933249E+000, 6.1933249E+000, 1.0000000E+000
 5.5003003E+001, 6.2563874E+000, 6.2563874E+000, 1.0000000E+000
 5.6003622E+001, 6.4192024E+000, 6.4192024E+000, 1.0000000E+000
 5.7002824E+001, 6.6101004E+000, 6.6101004E+000, 1.0000000E+000
 5.8000206E+001, 6.7253617E+000, 6.7253617E+000, 1.0000000E+000
 5.9001438E+001, 6.8632276E+000, 6.8632276E+000, 1.0000000E+000
 6.0003177E+001, 7.0073293E+000, 7.0073293E+000, 1.0000000E+000
 6.1003309E+001, 7.1372505E+000, 7.1372505E+000, 1.0000000E+000
 6.2000439E+001, 7.2706956E+000, 7.2706956E+000, 1.0000000E+000
 6.3001814E+001, 7.4434471E+000, 7.4434471E+000, 1.0000000E+000
 6.4000903E+001, 7.5822056E+000, 7.5822056E+000, 1.0000000E+000
 6.5003355E+001, 7.6837311E+000, 7.6837311E+000, 1.0000000E+000
 6.6004972E+001, 7.7733008E+000, 7.7733008E+000, 1.0000000E+000
