s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0094986E+000, 8.8293022E-002, 8.8293022E-002, 1.0000000E+000
 2.0047300E+000, 1.0129513E-001, 1.0129513E-001, 1.0000000E+000
 3.0020123E+000, 1.1629342E-001, 1.1629342E-001, 1.0000000E+000
 4.0031337E+000, 1.2181451E-001, 1.2181451E-001, 1.0000000E+000
 5.0023327E+000, 1.2383236E-001, 1.2383236E-001, 1.0000000E+000
 6.0084458E+000, 1.2457492E-001, 1.2457492E-001, 1.0000000E+000
 7.0018168E+000, 1.2484322E-001, 1.2484322E-001, 1.0000000E+000
 8.0042144E+000, 1.2352264E-001, 1.2352264E-001, 1.0000000E+000
 9.0051813E+000, 1.2445893E-001, 1.2445893E-001, 1.0000000E+000
 1.0001724E+001, 1.4240029E-001, 1.4240029E-001, 1.0000000E+000
 1.1003188E+001, 1.8179182E-001, 1.8179182E-001, 1.0000000E+000
 1.2005861E+001, 2.0921217E-001, 2.0921217E-001, 1.0000000E+000
 1.3000359E+001, 2.3787242E-001, 2.3787242E-001, 1.0000000E+000
 1.4002237E+001, 2.6142636E-001, 2.6142636E-001, 1.0000000E+000
 1.5003994E+001, 2.9988132E-001, 2.9988132E-001, 1.0000000E+000
 1.6001636E+001, 3.0493770E-001, 3.0493770E-001, 1.0000000E+000
 1.7005492E+001, 3.7586679E-001, 3.7586679E-001, 1.0000000E+000
 1.8001651E+001, 4.6184431E-001, 4.6184431E-001, 1.0000000E+000
 1.9006266E+001, 4.5757042E-001, 4.5757042E-001, 1.0000000E+000
 2.0005873E+001, 7.5547911E-001, 7.5547911E-001, 1.0000000E+000
 2.1002222E+001, 7.7622682E-001, 7.7622682E-001, 1.0000000E+000
 2.2001259E+001, 8.6688397E-001, 8.6688397E-001, 1.0000000E+000
 2.3000470E+001, 6.8077404E-001, 6.8077404E-001, 1.0000000E+000
 2.4003167E+001, 7.8453727E-001, 7.8453727E-001, 1.0000000E+000
 2.5000263E+001, 8.1477039E-001, 8.1477039E-001, 1.0000000E+000
 2.6004266E+001, 8.9917585E-001, 8.9917585E-001, 1.0000000E+000
 2.7004422E+001, 9.9925486E-001, 9.9925486E-001, 1.0000000E+000
 2.8001024E+001, 1.0416226E+000, 1.0416226E+000, 1.0000000E+000
 2.9002149E+001, 1.0773887E+000, 1.0773887E+000, 1.0000000E+000
 3.0004630E+001, 1.3421226E+000, 1.3421226E+000, 1.0000000E+000
 3.1005342E+001, 1.6187013E+000, 1.6187013E+000, 1.0000000E+000
