s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0077987E+000, 9.9239454E-002, 9.9239454E-002, 1.0000000E+000
 2.0020378E+000, 1.0810389E-001, 1.0810389E-001, 1.0000000E+000
 3.0104880E+000, 1.1344704E-001, 1.1344704E-001, 1.0000000E+000
 4.0020987E+000, 9.6576014E-002, 9.6576014E-002, 1.0000000E+000
 5.0059015E+000, 1.0484031E-001, 1.0484031E-001, 1.0000000E+000
 6.0104421E+000, 1.0123191E-001, 1.0123191E-001, 1.0000000E+000
 7.0111298E+000, 1.0589281E-001, 1.0589281E-001, 1.0000000E+000
 8.0010958E+000, 1.0193142E-001, 1.0193142E-001, 1.0000000E+000
 9.0066307E+000, 1.0383109E-001, 1.0383109E-001, 1.0000000E+000
 1.0007061E+001, 1.0749965E-001, 1.0749965E-001, 1.0000000E+000
 1.1008517E+001, 1.0645479E-001, 1.0645479E-001, 1.0000000E+000
 1.2003263E+001, 1.3499982E-001, 1.3499982E-001, 1.0000000E+000
 1.3006966E+001, 1.3980510E-001, 1.3980510E-001, 1.0000000E+000
 1.4005304E+001, 1.5186827E-001, 1.5186827E-001, 1.0000000E+000
 1.5008108E+001, 1.2403082E-001, 1.2403082E-001, 1.0000000E+000
 1.6005890E+001, 1.3833450E-001, 1.3833450E-001, 1.0000000E+000
 1.7003798E+001, 1.2431327E-001, 1.2431327E-001, 1.0000000E+000
 1.8003959E+001, 1.3647783E-001, 1.3647783E-001, 1.0000000E+000
 1.9002655E+001, 1.3683809E-001, 1.3683809E-001, 1.0000000E+000
 2.0005256E+001, 1.3554246E-001, 1.3554246E-001, 1.0000000E+000
 2.1004936E+001, 1.3598078E-001, 1.3598078E-001, 1.0000000E+000
 2.2000577E+001, 1.3653775E-001, 1.3653775E-001, 1.0000000E+000
 2.3000397E+001, 1.4541304E-001, 1.4541304E-001, 1.0000000E+000
 2.4002343E+001, 1.8701113E-001, 1.8701113E-001, 1.0000000E+000
 2.5001792E+001, 2.1980846E-001, 2.1980846E-001, 1.0000000E+000
 2.6004837E+001, 2.2834818E-001, 2.2834818E-001, 1.0000000E+000
 2.7003877E+001, 2.2612845E-001, 2.2612845E-001, 1.0000000E+000
 2.8000883E+001, 2.3657411E-001, 2.3657411E-001, 1.0000000E+000
 2.9004145E+001, 2.4423672E-001, 2.4423672E-001, 1.0000000E+000
 3.0000679E+001, 2.1767350E-001, 2.1767350E-001, 1.0000000E+000
 3.1002611E+001, 2.6129257E-001, 2.6129257E-001, 1.0000000E+000
