s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0005278E+000, 1.6768966E-001, 1.6768966E-001, 1.0000000E+000
 2.0042589E+000, 7.7038777E-002, 7.7038777E-002, 1.0000000E+000
 3.0076889E+000, 4.3997185E-002, 4.3997185E-002, 1.0000000E+000
 4.0033234E+000, 3.1990465E-002, 3.1990465E-002, 1.0000000E+000
 5.0059085E+000, 2.7554391E-002, 2.7554391E-002, 1.0000000E+000
 6.0011838E+000, 2.5940763E-002, 2.5940763E-002, 1.0000000E+000
 7.0018749E+000, 2.5344734E-002, 2.5344734E-002, 1.0000000E+000
 8.0021624E+000, 2.5126350E-002, 2.5126350E-002, 1.0000000E+000
 9.0015238E+000, 2.7928638E-002, 2.7928638E-002, 1.0000000E+000
 1.0000282E+001, 2.9936739E-002, 2.9936739E-002, 1.0000000E+000
 1.1008047E+001, 4.9077685E-002, 4.9077685E-002, 1.0000000E+000
 1.2004226E+001, 6.5464114E-002, 6.5464114E-002, 1.0000000E+000
 1.3001286E+001, 7.9495606E-002, 7.9495606E-002, 1.0000000E+000
 1.4003823E+001, 1.0837833E-001, 1.0837833E-001, 1.0000000E+000
 1.5008418E+001, 1.1894836E-001, 1.1894836E-001, 1.0000000E+000
 1.6007248E+001, 1.2278375E-001, 1.2278375E-001, 1.0000000E+000
 1.7007541E+001, 1.2418941E-001, 1.2418941E-001, 1.0000000E+000
 1.8003308E+001, 1.2470239E-001, 1.2470239E-001, 1.0000000E+000
 1.9007540E+001, 1.2489172E-001, 1.2489172E-001, 1.0000000E+000
 2.0002231E+001, 1.2496028E-001, 1.2496028E-001, 1.0000000E+000
 2.1008699E+001, 1.2498560E-001, 1.2498560E-001, 1.0000000E+000
 2.2014696E+001, 1.4210360E-001, 0.0000000E+000, 0.0000000E+000
 2.3008815E+001, 1.5766865E-001, 0.0000000E+000, 0.0000000E+000
 2.4021671E+001, 1.6568300E-001, 0.0000000E+000, 0.0000000E+000
 2.5001703E+001, 1.7154801E-001, 0.0000000E+000, 0.0000000E+000
 2.6007525E+001, 1.7375401E-001, 0.0000000E+000, 0.0000000E+000
 2.7000452E+001, 1.7454478E-001, 0.0000000E+000, 0.0000000E+000
 2.8010401E+001, 1.7483679E-001, 0.0000000E+000, 0.0000000E+000
 2.9027322E+001, 1.7494190E-001, 0.0000000E+000, 0.0000000E+000
 3.0031916E+001, 1.7497907E-001, 0.0000000E+000, 0.0000000E+000
 3.1003023E+001, 1.7499220E-001, 0.0000000E+000, 0.0000000E+000
