s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0057598E+000, 8.8621677E-002, 8.8621677E-002, 1.0000000E+000
 2.0008131E+000, 1.1033002E-001, 1.1033002E-001, 1.0000000E+000
 3.0048953E+000, 1.1965249E-001, 1.1965249E-001, 1.0000000E+000
 4.0101537E+000, 1.3668910E-001, 1.3668910E-001, 1.0000000E+000
 5.0022010E+000, 1.2931282E-001, 1.2931282E-001, 1.0000000E+000
 6.0018367E+000, 1.2658144E-001, 1.2658144E-001, 1.0000000E+000
 7.0034104E+000, 1.4207323E-001, 1.4207323E-001, 1.0000000E+000
 8.0056435E+000, 1.6779137E-001, 1.6779137E-001, 1.0000000E+000
 9.0047154E+000, 1.7825484E-001, 1.7825484E-001, 1.0000000E+000
 1.0000621E+001, 1.9969160E-001, 1.9969160E-001, 1.0000000E+000
 1.1003800E+001, 1.9738996E-001, 1.9738996E-001, 1.0000000E+000
 1.2000657E+001, 2.6872166E-001, 2.6872166E-001, 1.0000000E+000
 1.3002756E+001, 3.9730961E-001, 3.9730961E-001, 1.0000000E+000
 1.4004737E+001, 4.9550292E-001, 4.9550292E-001, 1.0000000E+000
 1.5000778E+001, 5.7075528E-001, 5.7075528E-001, 1.0000000E+000
 1.6006337E+001, 6.4861640E-001, 6.4861640E-001, 1.0000000E+000
 1.7002125E+001, 7.1911708E-001, 7.1911708E-001, 1.0000000E+000
 1.8001274E+001, 7.8984592E-001, 7.8984592E-001, 1.0000000E+000
 1.9000387E+001, 8.6096868E-001, 8.6096868E-001, 1.0000000E+000
 2.0000785E+001, 9.2660351E-001, 9.2660351E-001, 1.0000000E+000
 2.1003443E+001, 1.0008540E+000, 1.0008540E+000, 1.0000000E+000
 2.2000596E+001, 1.2332094E+000, 1.2332094E+000, 1.0000000E+000
 2.3002382E+001, 1.2285043E+000, 1.2285043E+000, 1.0000000E+000
 2.4004286E+001, 1.3928524E+000, 1.3928524E+000, 1.0000000E+000
 2.5004078E+001, 1.4619709E+000, 1.4619709E+000, 1.0000000E+000
 2.6004398E+001, 1.7333836E+000, 1.7333836E+000, 1.0000000E+000
 2.7004779E+001, 1.8178727E+000, 1.8178727E+000, 1.0000000E+000
 2.8003078E+001, 1.9538268E+000, 1.9538268E+000, 1.0000000E+000
 2.9004238E+001, 2.2884416E+000, 2.2884416E+000, 1.0000000E+000
 3.0002760E+001, 2.4245889E+000, 2.4245889E+000, 1.0000000E+000
 3.1000968E+001, 2.5209454E+000, 2.5209454E+000, 1.0000000E+000
