s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0180096E+000, 4.8233469E-002, 4.8233469E-002, 1.0000000E+000
 2.0077692E+000, 3.3557206E-002, 3.3557206E-002, 1.0000000E+000
 3.0098695E+000, 2.8116211E-002, 2.8116211E-002, 1.0000000E+000
 4.0002817E+000, 2.6148487E-002, 2.6148487E-002, 1.0000000E+000
 5.0001025E+000, 2.5419545E-002, 2.5419545E-002, 1.0000000E+000
 6.0100190E+000, 2.5151842E-002, 2.5151842E-002, 1.0000000E+000
 7.0006746E+000, 2.5056122E-002, 2.5056122E-002, 1.0000000E+000
 8.0013696E+000, 2.5020557E-002, 2.5020557E-002, 1.0000000E+000
 9.0018309E+000, 2.5007533E-002, 2.5007533E-002, 1.0000000E+000
 1.0006377E+001, 2.5002748E-002, 2.5002748E-002, 1.0000000E+000
 1.1002144E+001, 5.4883466E-002, 5.4883466E-002, 1.0000000E+000
 1.2001783E+001, 6.7623084E-002, 6.7623084E-002, 1.0000000E+000
 1.3000934E+001, 7.2295000E-002, 7.2295000E-002, 1.0000000E+000
 1.4003816E+001, 7.4012013E-002, 7.4012013E-002, 1.0000000E+000
 1.5001108E+001, 7.4637074E-002, 7.4637074E-002, 1.0000000E+000
 1.6003728E+001, 7.4867330E-002, 7.4867330E-002, 1.0000000E+000
 1.7002704E+001, 1.0249548E-001, 1.0249548E-001, 1.0000000E+000
 1.8005452E+001, 1.1677563E-001, 1.1677563E-001, 1.0000000E+000
 1.9003329E+001, 1.2197986E-001, 1.2197986E-001, 1.0000000E+000
 2.0005607E+001, 1.2389586E-001, 1.2389586E-001, 1.0000000E+000
 2.1000491E+001, 1.2459305E-001, 1.2459305E-001, 1.0000000E+000
 2.2006721E+001, 1.2485172E-001, 1.2485172E-001, 1.0000000E+000
 2.3004277E+001, 1.5247458E-001, 1.5247458E-001, 1.0000000E+000
 2.4004087E+001, 1.6674468E-001, 1.6674468E-001, 1.0000000E+000
 2.5000440E+001, 1.7196182E-001, 1.7196182E-001, 1.0000000E+000
 2.6000630E+001, 1.7388612E-001, 1.7388612E-001, 1.0000000E+000
 2.7001759E+001, 2.0506641E-001, 2.0506641E-001, 1.0000000E+000
 2.8001559E+001, 2.1768748E-001, 2.1768748E-001, 1.0000000E+000
 2.9000321E+001, 2.2231444E-001, 2.2231444E-001, 1.0000000E+000
 3.0004865E+001, 2.2401952E-001, 2.2401952E-001, 1.0000000E+000
 3.1004517E+001, 2.3161118E-001, 2.3161118E-001, 1.0000000E+000
