s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0056111E+000, 7.9611065E-002, 7.9611065E-002, 1.0000000E+000
 2.0027720E+000, 7.2065998E-002, 7.2065998E-002, 1.0000000E+000
 3.0048200E+000, 7.5615325E-002, 7.5615325E-002, 1.0000000E+000
 4.0039159E+000, 7.7134982E-002, 7.7134982E-002, 1.0000000E+000
 5.0063516E+000, 9.8735697E-002, 9.8735697E-002, 1.0000000E+000
 6.0022666E+000, 1.4050745E-001, 1.4050745E-001, 1.0000000E+000
 7.0064276E+000, 1.2140032E-001, 1.2140032E-001, 1.0000000E+000
 8.0014249E+000, 1.6050151E-001, 1.6050151E-001, 1.0000000E+000
 9.0026988E+000, 2.4573760E-001, 2.4573760E-001, 1.0000000E+000
 1.0002273E+001, 3.5901496E-001, 3.5901496E-001, 1.0000000E+000
 1.1000743E+001, 5.0507982E-001, 5.0507982E-001, 1.0000000E+000
 1.2002243E+001, 6.8053262E-001, 6.8053262E-001, 1.0000000E+000
 1.3001941E+001, 8.4410776E-001, 8.4410776E-001, 1.0000000E+000
 1.4000729E+001, 1.0237572E+000, 1.0237572E+000, 1.0000000E+000
 1.5004076E+001, 1.2097853E+000, 1.2097853E+000, 1.0000000E+000
 1.6002111E+001, 1.3870868E+000, 1.3870868E+000, 1.0000000E+000
 1.7000826E+001, 1.6218216E+000, 1.6218216E+000, 1.0000000E+000
 1.8001959E+001, 1.7891375E+000, 1.7891375E+000, 1.0000000E+000
 1.9000295E+001, 1.9775519E+000, 1.9775519E+000, 1.0000000E+000
 2.0001379E+001, 2.1086574E+000, 2.1086574E+000, 1.0000000E+000
 2.1001305E+001, 2.3537657E+000, 2.3537657E+000, 1.0000000E+000
 2.2002619E+001, 2.5621873E+000, 2.5621873E+000, 1.0000000E+000
 2.3000790E+001, 2.7510299E+000, 2.7510299E+000, 1.0000000E+000
 2.4000301E+001, 2.7604280E+000, 2.7604280E+000, 1.0000000E+000
 2.5001925E+001, 2.9888484E+000, 2.9888484E+000, 1.0000000E+000
 2.6002470E+001, 3.1355055E+000, 3.1355055E+000, 1.0000000E+000
 2.7003167E+001, 3.3689749E+000, 3.3689749E+000, 1.0000000E+000
 2.8003597E+001, 3.5838357E+000, 3.5838357E+000, 1.0000000E+000
 2.9000608E+001, 3.7921260E+000, 3.7921260E+000, 1.0000000E+000
 3.0002559E+001, 4.0256949E+000, 4.0256949E+000, 1.0000000E+000
 3.1000849E+001, 4.2697565E+000, 4.2697565E+000, 1.0000000E+000
 3.2001860E+001, 4.4277063E+000, 4.4277063E+000, 1.0000000E+000
 3.3003811E+001, 4.6020395E+000, 4.6020395E+000, 1.0000000E+000
 3.4002959E+001, 4.7282940E+000, 4.7282940E+000, 1.0000000E+000
 3.5002425E+001, 4.9777041E+000, 4.9777041E+000, 1.0000000E+000
 3.6000606E+001, 5.1469815E+000, 5.1469815E+000, 1.0000000E+000
 3.7003417E+001, 5.2572839E+000, 5.2572839E+000, 1.0000000E+000
 3.8000680E+001, 5.3756678E+000, 5.3756678E+000, 1.0000000E+000
 3.9002131E+001, 5.4645881E+000, 5.4645881E+000, 1.0000000E+000
 4.0002884E+001, 5.6752299E+000, 5.6752299E+000, 1.0000000E+000
 4.1000590E+001, 5.8544180E+000, 5.8544180E+000, 1.0000000E+000
 4.2002588E+001, 6.1076553E+000, 6.1076553E+000, 1.0000000E+000
 4.3004326E+001, 6.3127604E+000, 6.3127604E+000, 1.0000000E+000
 4.4004467E+001, 6.4538825E+000, 6.4538825E+000, 1.0000000E+000
 4.5003565E+001, 6.6668511E+000, 6.6668511E+000, 1.0000000E+000
 4.6002155E+001, 6.8183833E+000, 6.8183833E+000, 1.0000000E+000
 4.7004019E+001, 6.9011315E+000, 6.9011315E+000, 1.0000000E+000
 4.8000228E+001, 7.1161558E+000, 7.1161558E+000, 1.0000000E+000
 4.9004038E+001, 7.3365838E+000, 7.3365838E+000, 1.0000000E+000
 5.0003312E+001, 7.4685631E+000, 7.4685631E+000, 1.0000000E+000
 5.1001765E+001, 7.6583800E+000, 7.6583800E+000, 1.0000000E+000
 5.2003207E+001, 7.7274588E+000, 7.7274588E+000, 1.0000000E+000
 5.3000989E+001, 7.7277467E+000, 7.7277467E+000, 1.0000000E+000
