s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0164065E+000, 7.1548371E-002, 7.1548371E-002, 1.0000000E+000
 2.0097948E+000, 4.2072263E-002, 4.2072263E-002, 1.0000000E+000
 3.0087795E+000, 3.1233018E-002, 3.1233018E-002, 1.0000000E+000
 4.0106700E+000, 2.7272041E-002, 2.7272041E-002, 1.0000000E+000
 5.0069678E+000, 2.5833748E-002, 2.5833748E-002, 1.0000000E+000
 6.0094927E+000, 2.5304092E-002, 2.5304092E-002, 1.0000000E+000
 7.0009995E+000, 2.5112232E-002, 2.5112232E-002, 1.0000000E+000
 8.0068053E+000, 2.5040867E-002, 2.5040867E-002, 1.0000000E+000
 9.0042032E+000, 2.5015024E-002, 2.5015024E-002, 1.0000000E+000
 1.0003746E+001, 2.5005514E-002, 2.5005514E-002, 1.0000000E+000
 1.1002364E+001, 2.5002025E-002, 2.5002025E-002, 1.0000000E+000
 1.2000540E+001, 2.5000744E-002, 2.5000744E-002, 1.0000000E+000
 1.3003175E+001, 2.5000272E-002, 2.5000272E-002, 1.0000000E+000
 1.4002943E+001, 2.5000100E-002, 2.5000100E-002, 1.0000000E+000
 1.5003168E+001, 3.4100644E-002, 3.4100644E-002, 1.0000000E+000
 1.6000248E+001, 5.9952057E-002, 5.9952057E-002, 1.0000000E+000
 1.7006802E+001, 6.9518882E-002, 6.9518882E-002, 1.0000000E+000
 1.8005650E+001, 7.2988423E-002, 7.2988423E-002, 1.0000000E+000
 1.9003769E+001, 7.4261090E-002, 7.4261090E-002, 1.0000000E+000
 2.0005299E+001, 7.4729409E-002, 7.4729409E-002, 1.0000000E+000
 2.1004410E+001, 7.4900642E-002, 7.4900642E-002, 1.0000000E+000
 2.2004058E+001, 7.5571766E-002, 7.5571766E-002, 1.0000000E+000
 2.3007215E+001, 1.0693748E-001, 1.0693748E-001, 1.0000000E+000
 2.4003071E+001, 1.1834765E-001, 1.1834765E-001, 1.0000000E+000
 2.5002594E+001, 1.2255844E-001, 1.2255844E-001, 1.0000000E+000
 2.6001415E+001, 1.3907306E-001, 1.3907306E-001, 1.0000000E+000
 2.7000504E+001, 1.6180736E-001, 1.6180736E-001, 1.0000000E+000
 2.8001721E+001, 1.7016800E-001, 1.7016800E-001, 1.0000000E+000
 2.9000333E+001, 1.7322507E-001, 1.7322507E-001, 1.0000000E+000
 3.0004520E+001, 1.9573161E-001, 1.9573161E-001, 1.0000000E+000
 3.1004145E+001, 2.1425644E-001, 2.1425644E-001, 1.0000000E+000
