s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0063868E+000, 8.6460276E-002, 8.6460276E-002, 1.0000000E+000
 2.0002464E+000, 7.9219330E-002, 7.9219330E-002, 1.0000000E+000
 3.0042048E+000, 7.6538510E-002, 7.6538510E-002, 1.0000000E+000
 4.0076867E+000, 7.5561124E-002, 7.5561124E-002, 1.0000000E+000
 5.0011213E+000, 7.5206754E-002, 7.5206754E-002, 1.0000000E+000
 6.0004840E+000, 7.5075802E-002, 7.5075802E-002, 1.0000000E+000
 7.0016779E+000, 7.5027733E-002, 7.5027733E-002, 1.0000000E+000
 8.0044767E+000, 7.5010134E-002, 7.5010134E-002, 1.0000000E+000
 9.0031635E+000, 7.5003721E-002, 7.5003721E-002, 1.0000000E+000
 1.0004813E+001, 7.5001362E-002, 7.5001362E-002, 1.0000000E+000
 1.1005845E+001, 7.5000499E-002, 7.5000499E-002, 1.0000000E+000
 1.2002440E+001, 9.9489755E-002, 9.9489755E-002, 1.0000000E+000
 1.3004347E+001, 1.4004685E-001, 1.4004685E-001, 1.0000000E+000
 1.4000655E+001, 1.6213159E-001, 1.6213159E-001, 1.0000000E+000
 1.5000955E+001, 1.9842271E-001, 1.9842271E-001, 1.0000000E+000
 1.6005643E+001, 2.2292672E-001, 2.2292672E-001, 1.0000000E+000
 1.7002543E+001, 2.5584234E-001, 2.5584234E-001, 1.0000000E+000
 1.8005820E+001, 2.7707755E-001, 2.7707755E-001, 1.0000000E+000
 1.9004981E+001, 3.0739741E-001, 3.0739741E-001, 1.0000000E+000
 2.0003327E+001, 3.3517585E-001, 3.3517585E-001, 1.0000000E+000
 2.1002623E+001, 3.6038273E-001, 3.6038273E-001, 1.0000000E+000
 2.2001289E+001, 3.8291717E-001, 3.8291717E-001, 1.0000000E+000
 2.3000215E+001, 4.0955113E-001, 4.0955113E-001, 1.0000000E+000
 2.4002437E+001, 4.3063116E-001, 4.3063116E-001, 1.0000000E+000
 2.5005586E+001, 4.5877500E-001, 4.5877500E-001, 1.0000000E+000
 2.6000705E+001, 4.8143949E-001, 4.8143949E-001, 1.0000000E+000
 2.7000774E+001, 5.0901343E-001, 5.0901343E-001, 1.0000000E+000
 2.8000423E+001, 5.1913159E-001, 5.1913159E-001, 1.0000000E+000
 2.9002448E+001, 5.5347081E-001, 5.5347081E-001, 1.0000000E+000
 3.0003857E+001, 5.6711208E-001, 5.6711208E-001, 1.0000000E+000
 3.1004730E+001, 5.9645636E-001, 5.9645636E-001, 1.0000000E+000
