s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0057517E+000, 8.0890506E-002, 8.0890506E-002, 1.0000000E+000
 2.0077855E+000, 6.2150445E-002, 6.2150445E-002, 1.0000000E+000
 3.0098192E+000, 3.8566723E-002, 3.8566723E-002, 1.0000000E+000
 4.0013053E+000, 3.0007155E-002, 3.0007155E-002, 1.0000000E+000
 5.0001747E+000, 2.7435339E-002, 2.7435339E-002, 1.0000000E+000
 6.0012682E+000, 2.9102924E-002, 2.9102924E-002, 1.0000000E+000
 7.0023599E+000, 2.7457898E-002, 2.7457898E-002, 1.0000000E+000
 8.0034515E+000, 4.0985412E-002, 4.0985412E-002, 1.0000000E+000
 9.0038455E+000, 4.9192430E-002, 4.9192430E-002, 1.0000000E+000
 1.0009962E+001, 4.6308574E-002, 4.6308574E-002, 1.0000000E+000
 1.1008312E+001, 3.2812076E-002, 3.2812076E-002, 1.0000000E+000
 1.2000879E+001, 2.7881969E-002, 2.7881969E-002, 1.0000000E+000
 1.3000723E+001, 4.3735398E-002, 4.3735398E-002, 1.0000000E+000
 1.4008051E+001, 6.2327361E-002, 6.2327361E-002, 1.0000000E+000
 1.5001729E+001, 7.0327276E-002, 7.0327276E-002, 1.0000000E+000
 1.6004421E+001, 9.2554195E-002, 9.2554195E-002, 1.0000000E+000
 1.7000257E+001, 1.1623226E-001, 1.1623226E-001, 1.0000000E+000
 1.8000527E+001, 1.4784631E-001, 1.4784631E-001, 1.0000000E+000
 1.9003610E+001, 1.8216886E-001, 1.8216886E-001, 1.0000000E+000
 2.0001890E+001, 1.8028493E-001, 1.8028493E-001, 1.0000000E+000
 2.1003063E+001, 1.8372620E-001, 1.8372620E-001, 1.0000000E+000
 2.2003857E+001, 1.1487587E-001, 1.1487587E-001, 1.0000000E+000
 2.3004082E+001, 2.4370649E-001, 2.4370649E-001, 1.0000000E+000
 2.4000349E+001, 2.9818225E-001, 2.9818225E-001, 1.0000000E+000
 2.5001601E+001, 3.3877365E-001, 3.3877365E-001, 1.0000000E+000
 2.6000135E+001, 3.6568942E-001, 3.6568942E-001, 1.0000000E+000
 2.7003672E+001, 3.9765776E-001, 3.9765776E-001, 1.0000000E+000
 2.8004155E+001, 4.1674379E-001, 4.1674379E-001, 1.0000000E+000
 2.9004312E+001, 4.4828687E-001, 4.4828687E-001, 1.0000000E+000
 3.0001756E+001, 4.6517024E-001, 4.6517024E-001, 1.0000000E+000
 3.1002794E+001, 4.8712094E-001, 4.8712094E-001, 1.0000000E+000
