s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0037613E+000, 8.3874283E-002, 8.3874283E-002, 1.0000000E+000
 2.0080446E+000, 8.0211762E-002, 8.0211762E-002, 1.0000000E+000
 3.0017566E+000, 7.6919215E-002, 7.6919215E-002, 1.0000000E+000
 4.0060399E+000, 4.7080081E-002, 4.7080081E-002, 1.0000000E+000
 5.0103232E+000, 3.9462794E-002, 3.9462794E-002, 1.0000000E+000
 6.0063828E+000, 5.4444812E-002, 5.4444812E-002, 1.0000000E+000
 7.0001608E+000, 6.6092049E-002, 6.6092049E-002, 1.0000000E+000
 8.0056198E+000, 1.0335407E-001, 1.0335407E-001, 1.0000000E+000
 9.0034143E+000, 1.0751526E-001, 1.0751526E-001, 1.0000000E+000
 1.0001689E+001, 9.9316594E-002, 9.9316594E-002, 1.0000000E+000
 1.1005533E+001, 1.4077886E-001, 1.4077886E-001, 1.0000000E+000
 1.2003479E+001, 1.9698551E-001, 1.9698551E-001, 1.0000000E+000
 1.3000431E+001, 2.4193754E-001, 2.4193754E-001, 1.0000000E+000
 1.4004593E+001, 2.4307868E-001, 2.4307868E-001, 1.0000000E+000
 1.5002439E+001, 3.1587630E-001, 3.1587630E-001, 1.0000000E+000
 1.6003550E+001, 3.9457889E-001, 3.9457889E-001, 1.0000000E+000
 1.7004221E+001, 5.9336815E-001, 5.9336815E-001, 1.0000000E+000
 1.8000496E+001, 7.1355562E-001, 7.1355562E-001, 1.0000000E+000
 1.9000727E+001, 8.0958352E-001, 8.0958352E-001, 1.0000000E+000
 2.0004468E+001, 9.0208778E-001, 9.0208778E-001, 1.0000000E+000
 2.1001510E+001, 9.9273100E-001, 9.9273100E-001, 1.0000000E+000
 2.2003311E+001, 1.0809127E+000, 1.0809127E+000, 1.0000000E+000
 2.3004042E+001, 1.2353827E+000, 1.2353827E+000, 1.0000000E+000
 2.4002500E+001, 1.4276194E+000, 1.4276194E+000, 1.0000000E+000
 2.5001487E+001, 1.9565596E+000, 1.9565596E+000, 1.0000000E+000
 2.6000808E+001, 1.9460253E+000, 1.9460253E+000, 1.0000000E+000
 2.7001116E+001, 2.1632308E+000, 2.1632308E+000, 1.0000000E+000
 2.8001058E+001, 2.2285874E+000, 2.2285874E+000, 1.0000000E+000
 2.9003655E+001, 2.5594915E+000, 2.5594915E+000, 1.0000000E+000
 3.0000811E+001, 2.6901567E+000, 2.6901567E+000, 1.0000000E+000
 3.1004301E+001, 2.7263587E+000, 2.7263587E+000, 1.0000000E+000
