s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0160306E+000, 9.7195545E-002, 9.7195545E-002, 1.0000000E+000
 2.0086673E+000, 5.1430552E-002, 5.1430552E-002, 1.0000000E+000
 3.0128029E+000, 3.4588008E-002, 3.4588008E-002, 1.0000000E+000
 4.0082928E+000, 2.8513130E-002, 2.8513130E-002, 1.0000000E+000
 5.0039584E+000, 2.6288475E-002, 2.6288475E-002, 1.0000000E+000
 6.0047905E+000, 2.5470236E-002, 2.5470236E-002, 1.0000000E+000
 7.0063031E+000, 2.7654233E-002, 2.7654233E-002, 1.0000000E+000
 8.0003080E+000, 5.6920527E-002, 5.6920527E-002, 1.0000000E+000
 9.0008518E+000, 5.4450093E-002, 5.4450093E-002, 1.0000000E+000
 1.0000574E+001, 4.1648195E-002, 4.1648195E-002, 1.0000000E+000
 1.1002591E+001, 3.8787492E-002, 3.8787492E-002, 1.0000000E+000
 1.2001298E+001, 6.1713565E-002, 6.1713565E-002, 1.0000000E+000
 1.3001758E+001, 7.0130224E-002, 7.0130224E-002, 1.0000000E+000
 1.4006666E+001, 7.3223633E-002, 7.3223633E-002, 1.0000000E+000
 1.5003022E+001, 8.4526370E-002, 8.4526370E-002, 1.0000000E+000
 1.6004612E+001, 1.1017911E-001, 1.1017911E-001, 1.0000000E+000
 1.7002950E+001, 1.1955481E-001, 1.1955481E-001, 1.0000000E+000
 1.8003646E+001, 1.5402880E-001, 1.5402880E-001, 1.0000000E+000
 1.9002438E+001, 1.6729921E-001, 1.6729921E-001, 1.0000000E+000
 2.0003398E+001, 1.9493687E-001, 1.9493687E-001, 1.0000000E+000
 2.1004804E+001, 2.1398962E-001, 2.1398962E-001, 1.0000000E+000
 2.2001985E+001, 2.3795738E-001, 2.3795738E-001, 1.0000000E+000
 2.3004140E+001, 2.6186993E-001, 2.6186993E-001, 1.0000000E+000
 2.4003999E+001, 2.7676399E-001, 2.7676399E-001, 1.0000000E+000
 2.5002563E+001, 3.0581536E-001, 3.0581536E-001, 1.0000000E+000
 2.6002485E+001, 3.1796514E-001, 3.1796514E-001, 1.0000000E+000
 2.7002627E+001, 3.4708820E-001, 3.4708820E-001, 1.0000000E+000
 2.8002485E+001, 3.6476223E-001, 3.6476223E-001, 1.0000000E+000
 2.9005768E+001, 3.9293917E-001, 3.9293917E-001, 1.0000000E+000
 3.0000968E+001, 4.1318498E-001, 4.1318498E-001, 1.0000000E+000
 3.1005412E+001, 4.3041110E-001, 4.3041110E-001, 1.0000000E+000
