s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0150322E+000, 7.0398019E-002, 7.0398019E-002, 1.0000000E+000
 2.0113152E+000, 4.3265974E-002, 4.3265974E-002, 1.0000000E+000
 3.0028694E+000, 6.0237892E-002, 6.0237892E-002, 1.0000000E+000
 4.0122147E+000, 6.3084020E-002, 6.3084020E-002, 1.0000000E+000
 5.0033100E+000, 6.5921633E-002, 6.5921633E-002, 1.0000000E+000
 6.0067067E+000, 5.2495881E-002, 5.2495881E-002, 1.0000000E+000
 7.0010346E+000, 7.7550457E-002, 7.7550457E-002, 1.0000000E+000
 8.0004215E+000, 7.9824097E-002, 7.9824097E-002, 1.0000000E+000
 9.0062875E+000, 8.7644519E-002, 8.7644519E-002, 1.0000000E+000
 1.0002616E+001, 1.2147105E-001, 1.2147105E-001, 1.0000000E+000
 1.1002975E+001, 2.1001673E-001, 2.1001673E-001, 1.0000000E+000
 1.2001509E+001, 3.4618224E-001, 3.4618224E-001, 1.0000000E+000
 1.3002712E+001, 4.6927485E-001, 4.6927485E-001, 1.0000000E+000
 1.4004314E+001, 5.9102066E-001, 5.9102066E-001, 1.0000000E+000
 1.5001638E+001, 6.9076759E-001, 6.9076759E-001, 1.0000000E+000
 1.6003859E+001, 8.0393571E-001, 8.0393571E-001, 1.0000000E+000
 1.7000444E+001, 9.1075910E-001, 9.1075910E-001, 1.0000000E+000
 1.8002588E+001, 1.0142763E+000, 1.0142763E+000, 1.0000000E+000
 1.9004035E+001, 1.1218031E+000, 1.1218031E+000, 1.0000000E+000
 2.0001600E+001, 1.2304108E+000, 1.2304108E+000, 1.0000000E+000
 2.1001393E+001, 1.3499740E+000, 1.3499740E+000, 1.0000000E+000
 2.2003462E+001, 1.4411756E+000, 1.4411756E+000, 1.0000000E+000
 2.3001392E+001, 1.5666965E+000, 1.5666965E+000, 1.0000000E+000
 2.4002126E+001, 1.6662095E+000, 1.6662095E+000, 1.0000000E+000
 2.5001198E+001, 1.7751897E+000, 1.7751897E+000, 1.0000000E+000
 2.6002136E+001, 1.8625876E+000, 1.8625876E+000, 1.0000000E+000
 2.7002570E+001, 1.9642010E+000, 1.9642010E+000, 1.0000000E+000
 2.8003611E+001, 2.0767234E+000, 2.0767234E+000, 1.0000000E+000
 2.9001641E+001, 2.2013188E+000, 2.2013188E+000, 1.0000000E+000
 3.0001956E+001, 2.3298852E+000, 2.3298852E+000, 1.0000000E+000
 3.1000546E+001, 2.4492286E+000, 2.4492286E+000, 1.0000000E+000
