s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0081964E+000, 1.5930594E-001, 1.5930594E-001, 1.0000000E+000
 2.0061881E+000, 7.4214813E-002, 7.4214813E-002, 1.0000000E+000
 3.0093263E+000, 4.9279204E-002, 4.9279204E-002, 1.0000000E+000
 4.0070387E+000, 3.6493028E-002, 3.6493028E-002, 1.0000000E+000
 5.0027016E+000, 2.9227539E-002, 2.9227539E-002, 1.0000000E+000
 6.0071934E+000, 2.6541706E-002, 2.6541706E-002, 1.0000000E+000
 7.0026004E+000, 2.7822017E-002, 2.7822017E-002, 1.0000000E+000
 8.0019404E+000, 3.5612574E-002, 3.5612574E-002, 1.0000000E+000
 9.0047393E+000, 2.8881839E-002, 2.8881839E-002, 1.0000000E+000
 1.0000762E+001, 2.6430144E-002, 2.6430144E-002, 1.0000000E+000
 1.1000082E+001, 2.5525193E-002, 2.5525193E-002, 1.0000000E+000
 1.2005193E+001, 2.5191732E-002, 2.5191732E-002, 1.0000000E+000
 1.3006073E+001, 2.8121540E-002, 2.8121540E-002, 1.0000000E+000
 1.4005288E+001, 4.7441873E-002, 4.7441873E-002, 1.0000000E+000
 1.5000893E+001, 4.9530053E-002, 4.9530053E-002, 1.0000000E+000
 1.6002018E+001, 5.1920282E-002, 5.1920282E-002, 1.0000000E+000
 1.7000870E+001, 4.7342085E-002, 4.7342085E-002, 1.0000000E+000
 1.8001932E+001, 3.7594017E-002, 3.7594017E-002, 1.0000000E+000
 1.9001916E+001, 6.9067562E-002, 6.9067562E-002, 1.0000000E+000
 2.0004433E+001, 7.2829825E-002, 7.2829825E-002, 1.0000000E+000
 2.1000727E+001, 7.4200878E-002, 7.4200878E-002, 1.0000000E+000
 2.2005799E+001, 7.4708393E-002, 7.4708393E-002, 1.0000000E+000
 2.3001734E+001, 8.1770846E-002, 8.1770846E-002, 1.0000000E+000
 2.4000676E+001, 7.7486204E-002, 7.7486204E-002, 1.0000000E+000
 2.5000957E+001, 7.5911887E-002, 7.5911887E-002, 1.0000000E+000
 2.6003047E+001, 7.9958387E-002, 7.9958387E-002, 1.0000000E+000
 2.7001243E+001, 7.7652900E-002, 7.7652900E-002, 1.0000000E+000
 2.8001584E+001, 9.6277340E-002, 9.6277340E-002, 1.0000000E+000
 2.9004744E+001, 9.1931398E-002, 9.1931398E-002, 1.0000000E+000
 3.0002833E+001, 8.1223773E-002, 8.1223773E-002, 1.0000000E+000
 3.1001205E+001, 8.4261762E-002, 8.4261762E-002, 1.0000000E+000
