s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0068876E+000, 4.0626836E-002, 4.0626836E-002, 1.0000000E+000
 2.0019159E+000, 4.8160451E-002, 4.8160451E-002, 1.0000000E+000
 3.0083225E+000, 6.5242525E-002, 6.5242525E-002, 1.0000000E+000
 4.0090498E+000, 7.0989977E-002, 7.0989977E-002, 1.0000000E+000
 5.0088368E+000, 7.3532210E-002, 7.3532210E-002, 1.0000000E+000
 6.0095122E+000, 7.4463171E-002, 7.4463171E-002, 1.0000000E+000
 7.0085836E+000, 4.8197716E-002, 4.8197716E-002, 1.0000000E+000
 8.0009369E+000, 3.3558353E-002, 3.3558353E-002, 1.0000000E+000
 9.0064793E+000, 2.8117302E-002, 2.8117302E-002, 1.0000000E+000
 1.0004395E+001, 2.6145422E-002, 2.6145422E-002, 1.0000000E+000
 1.1004748E+001, 3.3464129E-002, 3.3464129E-002, 1.0000000E+000
 1.2001074E+001, 5.9716956E-002, 5.9716956E-002, 1.0000000E+000
 1.3003811E+001, 6.9414435E-002, 6.9414435E-002, 1.0000000E+000
 1.4007035E+001, 7.2960492E-002, 7.2960492E-002, 1.0000000E+000
 1.5004330E+001, 9.7361542E-002, 9.7361542E-002, 1.0000000E+000
 1.6006223E+001, 1.1488889E-001, 1.1488889E-001, 1.0000000E+000
 1.7002018E+001, 1.2127854E-001, 1.2127854E-001, 1.0000000E+000
 1.8002484E+001, 1.2363668E-001, 1.2363668E-001, 1.0000000E+000
 1.9006712E+001, 1.2450253E-001, 1.2450253E-001, 1.0000000E+000
 2.0004928E+001, 1.2754183E-001, 1.2754183E-001, 1.0000000E+000
 2.1004136E+001, 1.5758160E-001, 1.5758160E-001, 1.0000000E+000
 2.2008091E+001, 1.6864216E-001, 1.6864216E-001, 1.0000000E+000
 2.3005801E+001, 1.7266504E-001, 1.7266504E-001, 1.0000000E+000
 2.4002189E+001, 1.8380021E-001, 1.8380021E-001, 1.0000000E+000
 2.5005166E+001, 2.0994238E-001, 2.0994238E-001, 1.0000000E+000
 2.6000699E+001, 2.1945755E-001, 2.1945755E-001, 1.0000000E+000
 2.7005862E+001, 2.2297875E-001, 2.2297875E-001, 1.0000000E+000
 2.8000357E+001, 2.2425534E-001, 2.2425534E-001, 1.0000000E+000
 2.9004996E+001, 2.3500503E-001, 2.3500503E-001, 1.0000000E+000
 3.0001801E+001, 2.6028669E-001, 2.6028669E-001, 1.0000000E+000
 3.1004178E+001, 2.6961974E-001, 2.6961974E-001, 1.0000000E+000
