s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0117777E+000, 9.2392124E-002, 9.2392124E-002, 1.0000000E+000
 2.0077799E+000, 6.4220472E-002, 6.4220472E-002, 1.0000000E+000
 3.0051154E+000, 6.6206760E-002, 6.6206760E-002, 1.0000000E+000
 4.0135881E+000, 6.4166728E-002, 6.4166728E-002, 1.0000000E+000
 5.0032013E+000, 4.1500089E-002, 4.1500089E-002, 1.0000000E+000
 6.0006776E+000, 3.1357946E-002, 3.1357946E-002, 1.0000000E+000
 7.0007190E+000, 2.7326741E-002, 2.7326741E-002, 1.0000000E+000
 8.0014763E+000, 2.5852114E-002, 2.5852114E-002, 1.0000000E+000
 9.0018134E+000, 2.5312425E-002, 2.5312425E-002, 1.0000000E+000
 1.0000409E+001, 4.6704182E-002, 4.6704182E-002, 1.0000000E+000
 1.1002952E+001, 6.4647374E-002, 6.4647374E-002, 1.0000000E+000
 1.2005086E+001, 8.3790398E-002, 8.3790398E-002, 1.0000000E+000
 1.3000715E+001, 1.0830900E-001, 1.0830900E-001, 1.0000000E+000
 1.4003941E+001, 1.4693810E-001, 1.4693810E-001, 1.0000000E+000
 1.5002084E+001, 1.6468721E-001, 1.6468721E-001, 1.0000000E+000
 1.6004417E+001, 1.9803800E-001, 1.9803800E-001, 1.0000000E+000
 1.7003959E+001, 2.1510903E-001, 2.1510903E-001, 1.0000000E+000
 1.8000561E+001, 2.4927074E-001, 2.4927074E-001, 1.0000000E+000
 1.9004033E+001, 2.6559972E-001, 2.6559972E-001, 1.0000000E+000
 2.0001025E+001, 3.0015795E-001, 3.0015795E-001, 1.0000000E+000
 2.1005300E+001, 3.1592861E-001, 3.1592861E-001, 1.0000000E+000
 2.2005138E+001, 3.4938363E-001, 3.4938363E-001, 1.0000000E+000
 2.3005216E+001, 3.6560627E-001, 3.6560627E-001, 1.0000000E+000
 2.4000273E+001, 3.9611107E-001, 3.9611107E-001, 1.0000000E+000
 2.5005125E+001, 4.1445547E-001, 4.1445547E-001, 1.0000000E+000
 2.6004169E+001, 4.4271257E-001, 4.4271257E-001, 1.0000000E+000
 2.7003122E+001, 4.6314206E-001, 4.6314206E-001, 1.0000000E+000
 2.8000709E+001, 4.8397207E-001, 4.8397207E-001, 1.0000000E+000
 2.9003118E+001, 5.0998433E-001, 5.0998433E-001, 1.0000000E+000
 3.0003067E+001, 5.2391705E-001, 5.2391705E-001, 1.0000000E+000
 3.1004110E+001, 5.5507368E-001, 5.5507368E-001, 1.0000000E+000
