s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0201694E+000, 1.1380304E-001, 1.1380304E-001, 1.0000000E+000
 2.0183921E+000, 7.9513462E-002, 7.9513462E-002, 1.0000000E+000
 3.0066923E+000, 6.1845315E-002, 6.1845315E-002, 1.0000000E+000
 4.0045113E+000, 6.4339153E-002, 6.4339153E-002, 1.0000000E+000
 5.0025724E+000, 6.1033421E-002, 6.1033421E-002, 1.0000000E+000
 6.0024132E+000, 6.6365367E-002, 6.6365367E-002, 1.0000000E+000
 7.0015323E+000, 5.4614365E-002, 5.4614365E-002, 1.0000000E+000
 8.0026171E+000, 3.5843504E-002, 3.5843504E-002, 1.0000000E+000
 9.0007655E+000, 5.5167319E-002, 5.5167319E-002, 1.0000000E+000
 1.0003072E+001, 6.9810452E-002, 6.9810452E-002, 1.0000000E+000
 1.1007250E+001, 9.7980346E-002, 9.7980346E-002, 1.0000000E+000
 1.2000053E+001, 1.2579706E-001, 1.2579706E-001, 1.0000000E+000
 1.3006860E+001, 1.5921244E-001, 1.5921244E-001, 1.0000000E+000
 1.4002869E+001, 1.9551159E-001, 1.9551159E-001, 1.0000000E+000
 1.5005821E+001, 2.2962336E-001, 2.2962336E-001, 1.0000000E+000
 1.6001126E+001, 2.6783547E-001, 2.6783547E-001, 1.0000000E+000
 1.7001910E+001, 3.3137995E-001, 3.3137995E-001, 1.0000000E+000
 1.8000921E+001, 3.6136566E-001, 3.6136566E-001, 1.0000000E+000
 1.9005346E+001, 3.8927152E-001, 3.8927152E-001, 1.0000000E+000
 2.0004652E+001, 4.3106258E-001, 4.3106258E-001, 1.0000000E+000
 2.1003614E+001, 4.7104346E-001, 4.7104346E-001, 1.0000000E+000
 2.2004639E+001, 5.2231220E-001, 5.2231220E-001, 1.0000000E+000
 2.3000474E+001, 5.5573067E-001, 5.5573067E-001, 1.0000000E+000
 2.4002925E+001, 6.0313755E-001, 6.0313755E-001, 1.0000000E+000
 2.5005575E+001, 6.6133973E-001, 6.6133973E-001, 1.0000000E+000
 2.6002954E+001, 7.0673705E-001, 7.0673705E-001, 1.0000000E+000
 2.7003483E+001, 7.3098126E-001, 7.3098126E-001, 1.0000000E+000
 2.8002091E+001, 7.7847971E-001, 7.7847971E-001, 1.0000000E+000
 2.9003362E+001, 8.2727277E-001, 8.2727277E-001, 1.0000000E+000
 3.0007057E+001, 8.7672899E-001, 8.7672899E-001, 1.0000000E+000
 3.1005287E+001, 9.4144747E-001, 9.4144747E-001, 1.0000000E+000
