s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0110431E+000, 6.4168881E-002, 6.4168881E-002, 1.0000000E+000
 2.0004672E+000, 3.9440410E-002, 3.9440410E-002, 1.0000000E+000
 3.0014971E+000, 3.0265691E-002, 3.0265691E-002, 1.0000000E+000
 4.0025269E+000, 2.8658422E-002, 2.8658422E-002, 1.0000000E+000
 5.0043707E+000, 2.6336696E-002, 2.6336696E-002, 1.0000000E+000
 6.0035392E+000, 2.8866989E-002, 2.8866989E-002, 1.0000000E+000
 7.0008216E+000, 5.8035715E-002, 5.8035715E-002, 1.0000000E+000
 8.0027616E+000, 8.6903534E-002, 8.6903534E-002, 1.0000000E+000
 9.0015838E+000, 1.1101410E-001, 1.1101410E-001, 1.0000000E+000
 1.0002373E+001, 1.1987670E-001, 1.1987670E-001, 1.0000000E+000
 1.1003442E+001, 1.4443813E-001, 1.4443813E-001, 1.0000000E+000
 1.2002288E+001, 1.7844225E-001, 1.7844225E-001, 1.0000000E+000
 1.3007700E+001, 2.0994604E-001, 2.0994604E-001, 1.0000000E+000
 1.4004607E+001, 2.5106914E-001, 2.5106914E-001, 1.0000000E+000
 1.5005078E+001, 2.9111939E-001, 2.9111939E-001, 1.0000000E+000
 1.6000977E+001, 3.2299994E-001, 3.2299994E-001, 1.0000000E+000
 1.7006803E+001, 3.5604166E-001, 3.5604166E-001, 1.0000000E+000
 1.8003110E+001, 3.9439142E-001, 3.9439142E-001, 1.0000000E+000
 1.9000422E+001, 4.2529483E-001, 4.2529483E-001, 1.0000000E+000
 2.0001918E+001, 4.5679117E-001, 4.5679117E-001, 1.0000000E+000
 2.1001710E+001, 4.9307974E-001, 4.9307974E-001, 1.0000000E+000
 2.2004739E+001, 5.2187063E-001, 5.2187063E-001, 1.0000000E+000
 2.3001540E+001, 5.5543924E-001, 5.5543924E-001, 1.0000000E+000
 2.4001483E+001, 5.8890926E-001, 5.8890926E-001, 1.0000000E+000
 2.5000305E+001, 6.1345022E-001, 6.1345022E-001, 1.0000000E+000
 2.6005210E+001, 6.5034997E-001, 6.5034997E-001, 1.0000000E+000
 2.7002950E+001, 6.8217554E-001, 6.8217554E-001, 1.0000000E+000
 2.8004399E+001, 7.1093147E-001, 7.1093147E-001, 1.0000000E+000
 2.9003893E+001, 7.4862210E-001, 7.4862210E-001, 1.0000000E+000
 3.0000096E+001, 7.7022046E-001, 7.7022046E-001, 1.0000000E+000
 3.1003312E+001, 8.0479843E-001, 8.0479843E-001, 1.0000000E+000
