s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0062320E+000, 8.7576788E-002, 8.7576788E-002, 1.0000000E+000
 2.0002698E+000, 7.9629562E-002, 7.9629562E-002, 1.0000000E+000
 3.0007995E+000, 7.6693930E-002, 7.6693930E-002, 1.0000000E+000
 4.0028535E+000, 8.7870144E-002, 8.7870144E-002, 1.0000000E+000
 5.0055303E+000, 1.0387740E-001, 1.0387740E-001, 1.0000000E+000
 6.0032317E+000, 8.8948641E-002, 8.8948641E-002, 1.0000000E+000
 7.0004413E+000, 8.3070935E-002, 8.3070935E-002, 1.0000000E+000
 8.0029527E+000, 1.0966454E-001, 1.0966454E-001, 1.0000000E+000
 9.0018873E+000, 1.1937060E-001, 1.1937060E-001, 1.0000000E+000
 1.0003021E+001, 1.2293728E-001, 1.2293728E-001, 1.0000000E+000
 1.1004984E+001, 1.3774962E-001, 1.3774962E-001, 1.0000000E+000
 1.2000826E+001, 1.9285187E-001, 1.9285187E-001, 1.0000000E+000
 1.3000365E+001, 2.4040461E-001, 2.4040461E-001, 1.0000000E+000
 1.4006458E+001, 2.7714961E-001, 2.7714961E-001, 1.0000000E+000
 1.5004159E+001, 3.1597381E-001, 3.1597381E-001, 1.0000000E+000
 1.6001469E+001, 3.5329462E-001, 3.5329462E-001, 1.0000000E+000
 1.7001979E+001, 3.9871257E-001, 3.9871257E-001, 1.0000000E+000
 1.8002691E+001, 4.4192268E-001, 4.4192268E-001, 1.0000000E+000
 1.9002698E+001, 4.8207364E-001, 4.8207364E-001, 1.0000000E+000
 2.0000209E+001, 5.1336470E-001, 5.1336470E-001, 1.0000000E+000
 2.1004840E+001, 5.5249540E-001, 5.5249540E-001, 1.0000000E+000
 2.2003445E+001, 5.9168257E-001, 5.9168257E-001, 1.0000000E+000
 2.3001994E+001, 6.2254038E-001, 6.2254038E-001, 1.0000000E+000
 2.4000866E+001, 6.5573666E-001, 6.5573666E-001, 1.0000000E+000
 2.5002801E+001, 6.9550245E-001, 6.9550245E-001, 1.0000000E+000
 2.6003123E+001, 7.2721252E-001, 7.2721252E-001, 1.0000000E+000
 2.7003022E+001, 7.5745582E-001, 7.5745582E-001, 1.0000000E+000
 2.8004657E+001, 7.9632996E-001, 7.9632996E-001, 1.0000000E+000
 2.9000575E+001, 8.3161189E-001, 8.3161189E-001, 1.0000000E+000
 3.0001015E+001, 8.6205837E-001, 8.6205837E-001, 1.0000000E+000
 3.1000342E+001, 9.5177725E-001, 9.5177725E-001, 1.0000000E+000
