s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0063872E+000, 8.6460270E-002, 8.6460270E-002, 1.0000000E+000
 2.0002064E+000, 7.9219500E-002, 7.9219500E-002, 1.0000000E+000
 3.0043340E+000, 7.6538310E-002, 7.6538310E-002, 1.0000000E+000
 4.0068116E+000, 7.5561595E-002, 7.5561595E-002, 1.0000000E+000
 5.0104082E+000, 7.4104430E-002, 7.4104430E-002, 1.0000000E+000
 6.0026077E+000, 7.4669433E-002, 7.4669433E-002, 1.0000000E+000
 7.0028062E+000, 7.4878998E-002, 7.4878998E-002, 1.0000000E+000
 8.0012697E+000, 7.4955630E-002, 7.4955630E-002, 1.0000000E+000
 9.0005940E+000, 7.4983718E-002, 7.4983718E-002, 1.0000000E+000
 1.0003688E+001, 7.4994048E-002, 7.4994048E-002, 1.0000000E+000
 1.1003457E+001, 7.4997817E-002, 7.4997817E-002, 1.0000000E+000
 1.2004631E+001, 7.4999200E-002, 7.4999200E-002, 1.0000000E+000
 1.3002720E+001, 9.6563225E-002, 9.6563225E-002, 1.0000000E+000
 1.4000045E+001, 1.4045236E-001, 1.4045236E-001, 1.0000000E+000
 1.5004641E+001, 1.6238567E-001, 1.6238567E-001, 1.0000000E+000
 1.6005596E+001, 1.9971686E-001, 1.9971686E-001, 1.0000000E+000
 1.7001113E+001, 2.1808214E-001, 2.1808214E-001, 1.0000000E+000
 1.8002467E+001, 2.5414626E-001, 2.5414626E-001, 1.0000000E+000
 1.9003187E+001, 2.7465521E-001, 2.7465521E-001, 1.0000000E+000
 2.0004081E+001, 3.0654228E-001, 3.0654228E-001, 1.0000000E+000
 2.1003162E+001, 3.2478643E-001, 3.2478643E-001, 1.0000000E+000
 2.2003655E+001, 3.5659037E-001, 3.5659037E-001, 1.0000000E+000
 2.3002181E+001, 3.6823800E-001, 3.6823800E-001, 1.0000000E+000
 2.4000977E+001, 4.0139936E-001, 4.0139936E-001, 1.0000000E+000
 2.5006041E+001, 4.1638864E-001, 4.1638864E-001, 1.0000000E+000
 2.6005223E+001, 4.4832293E-001, 4.4832293E-001, 1.0000000E+000
 2.7005788E+001, 4.6521790E-001, 4.6521790E-001, 1.0000000E+000
 2.8000853E+001, 4.9074479E-001, 4.9074479E-001, 1.0000000E+000
 2.9006636E+001, 5.1250621E-001, 5.1250621E-001, 1.0000000E+000
 3.0005458E+001, 5.3531002E-001, 5.3531002E-001, 1.0000000E+000
 3.1003859E+001, 5.6042100E-001, 5.6042100E-001, 1.0000000E+000
