s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0062479E+000, 8.8111814E-002, 8.8111814E-002, 1.0000000E+000
 2.0083443E+000, 1.0707616E-001, 1.0707616E-001, 1.0000000E+000
 3.0029090E+000, 1.1840394E-001, 1.1840394E-001, 1.0000000E+000
 4.0042024E+000, 1.5648355E-001, 1.5648355E-001, 1.0000000E+000
 5.0027872E+000, 2.4920457E-001, 2.4920457E-001, 1.0000000E+000
 6.0036904E+000, 3.6704609E-001, 3.6704609E-001, 1.0000000E+000
 7.0056942E+000, 4.4739808E-001, 4.4739808E-001, 1.0000000E+000
 8.0001500E+000, 5.7345147E-001, 5.7345147E-001, 1.0000000E+000
 9.0048830E+000, 6.9840048E-001, 6.9840048E-001, 1.0000000E+000
 1.0003134E+001, 8.0412477E-001, 8.0412477E-001, 1.0000000E+000
 1.1001851E+001, 9.0535619E-001, 9.0535619E-001, 1.0000000E+000
 1.2002896E+001, 1.0265544E+000, 1.0265544E+000, 1.0000000E+000
 1.3004469E+001, 1.1149008E+000, 1.1149008E+000, 1.0000000E+000
 1.4003044E+001, 1.2929460E+000, 1.2929460E+000, 1.0000000E+000
 1.5002901E+001, 1.3656911E+000, 1.3656911E+000, 1.0000000E+000
 1.6002209E+001, 1.5185885E+000, 1.5185885E+000, 1.0000000E+000
 1.7003406E+001, 1.7082692E+000, 1.7082692E+000, 1.0000000E+000
 1.8003694E+001, 1.9592129E+000, 1.9592129E+000, 1.0000000E+000
 1.9002520E+001, 2.2321420E+000, 2.2321420E+000, 1.0000000E+000
 2.0004863E+001, 2.5175357E+000, 2.5175357E+000, 1.0000000E+000
 2.1003848E+001, 2.6560919E+000, 2.6560919E+000, 1.0000000E+000
 2.2003751E+001, 2.9073990E+000, 2.9073990E+000, 1.0000000E+000
 2.3000137E+001, 3.0840189E+000, 3.0840189E+000, 1.0000000E+000
 2.4002538E+001, 3.2487879E+000, 3.2487879E+000, 1.0000000E+000
 2.5003779E+001, 3.4615477E+000, 3.4615477E+000, 1.0000000E+000
 2.6001159E+001, 3.6191171E+000, 3.6191171E+000, 1.0000000E+000
 2.7005197E+001, 3.8389969E+000, 3.8389969E+000, 1.0000000E+000
 2.8004170E+001, 3.9974038E+000, 3.9974038E+000, 1.0000000E+000
 2.9002318E+001, 4.1580349E+000, 4.1580349E+000, 1.0000000E+000
 3.0003640E+001, 4.3218729E+000, 4.3218729E+000, 1.0000000E+000
 3.1004093E+001, 4.5317314E+000, 4.5317314E+000, 1.0000000E+000
 3.2002595E+001, 4.7171955E+000, 4.7171955E+000, 1.0000000E+000
 3.3002104E+001, 4.9046476E+000, 4.9046476E+000, 1.0000000E+000
 3.4001323E+001, 5.1032380E+000, 5.1032380E+000, 1.0000000E+000
 3.5004764E+001, 5.4251325E+000, 5.4251325E+000, 1.0000000E+000
 3.6001095E+001, 5.6557801E+000, 5.6557801E+000, 1.0000000E+000
 3.7000068E+001, 5.8564960E+000, 5.8564960E+000, 1.0000000E+000
 3.8004607E+001, 6.0384433E+000, 6.0384433E+000, 1.0000000E+000
 3.9003555E+001, 6.2558213E+000, 6.2558213E+000, 1.0000000E+000
 4.0002615E+001, 6.4597954E+000, 6.4597954E+000, 1.0000000E+000
 4.1001406E+001, 6.6351108E+000, 6.6351108E+000, 1.0000000E+000
 4.2002747E+001, 6.8706497E+000, 6.8706497E+000, 1.0000000E+000
 4.3000096E+001, 6.9899301E+000, 6.9899301E+000, 1.0000000E+000
 4.4002938E+001, 7.1805399E+000, 7.1805399E+000, 1.0000000E+000
 4.5001080E+001, 7.3845040E+000, 7.3845040E+000, 1.0000000E+000
 4.6000964E+001, 7.5813123E+000, 7.5813123E+000, 1.0000000E+000
 4.7002281E+001, 7.6926505E+000, 7.6926505E+000, 1.0000000E+000
