s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0118324E+000, 7.8170119E-002, 7.8170119E-002, 1.0000000E+000
 2.0077589E+000, 5.1393108E-002, 5.1393108E-002, 1.0000000E+000
 3.0048158E+000, 4.9680669E-002, 4.9680669E-002, 1.0000000E+000
 4.0120507E+000, 4.8174239E-002, 4.8174239E-002, 1.0000000E+000
 5.0035217E+000, 5.7563857E-002, 5.7563857E-002, 1.0000000E+000
 6.0064345E+000, 3.6892204E-002, 3.6892204E-002, 1.0000000E+000
 7.0082557E+000, 2.9348872E-002, 2.9348872E-002, 1.0000000E+000
 8.0002414E+000, 5.1699651E-002, 5.1699651E-002, 1.0000000E+000
 9.0050149E+000, 6.4585541E-002, 6.4585541E-002, 1.0000000E+000
 1.0006884E+001, 7.1188228E-002, 7.1188228E-002, 1.0000000E+000
 1.1004527E+001, 1.0002403E-001, 1.0002403E-001, 1.0000000E+000
 1.2003558E+001, 1.1582868E-001, 1.1582868E-001, 1.0000000E+000
 1.3001131E+001, 1.2162901E-001, 1.2162901E-001, 1.0000000E+000
 1.4003488E+001, 1.2376708E-001, 1.2376708E-001, 1.0000000E+000
 1.5005358E+001, 1.3418256E-001, 1.3418256E-001, 1.0000000E+000
 1.6003383E+001, 1.5999560E-001, 1.5999560E-001, 1.0000000E+000
 1.7000679E+001, 1.6948473E-001, 1.6948473E-001, 1.0000000E+000
 1.8005992E+001, 1.6770372E-001, 1.6770372E-001, 1.0000000E+000
 1.9003535E+001, 1.7231734E-001, 1.7231734E-001, 1.0000000E+000
 2.0000372E+001, 1.6905283E-001, 1.6905283E-001, 1.0000000E+000
 2.1002800E+001, 1.8350966E-001, 1.8350966E-001, 1.0000000E+000
 2.2003205E+001, 2.0978617E-001, 2.0978617E-001, 1.0000000E+000
 2.3002321E+001, 2.4920844E-001, 2.4920844E-001, 1.0000000E+000
 2.4001431E+001, 2.8675343E-001, 2.8675343E-001, 1.0000000E+000
 2.5002195E+001, 3.1097728E-001, 3.1097728E-001, 1.0000000E+000
 2.6004651E+001, 3.4989894E-001, 3.4989894E-001, 1.0000000E+000
 2.7003637E+001, 3.7265334E-001, 3.7265334E-001, 1.0000000E+000
 2.8004240E+001, 4.0580308E-001, 4.0580308E-001, 1.0000000E+000
 2.9000070E+001, 4.3995402E-001, 4.3995402E-001, 1.0000000E+000
 3.0004358E+001, 4.6756760E-001, 4.6756760E-001, 1.0000000E+000
 3.1003756E+001, 5.0172395E-001, 5.0172395E-001, 1.0000000E+000
