s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0027941E+000, 4.8099193E-002, 4.8099193E-002, 1.0000000E+000
 2.0050360E+000, 3.3397366E-002, 3.3397366E-002, 1.0000000E+000
 3.0095352E+000, 2.8050156E-002, 2.8050156E-002, 1.0000000E+000
 4.0048124E+000, 2.6118602E-002, 2.6118602E-002, 1.0000000E+000
 5.0141109E+000, 2.5404384E-002, 2.5404384E-002, 1.0000000E+000
 6.0118029E+000, 2.5148056E-002, 2.5148056E-002, 1.0000000E+000
 7.0093477E+000, 2.5054267E-002, 2.5054267E-002, 1.0000000E+000
 8.0069801E+000, 2.5019924E-002, 2.5019924E-002, 1.0000000E+000
 9.0036619E+000, 2.5007328E-002, 2.5007328E-002, 1.0000000E+000
 1.0003021E+001, 2.5002688E-002, 2.5002688E-002, 1.0000000E+000
 1.1001866E+001, 2.5000987E-002, 2.5000987E-002, 1.0000000E+000
 1.2003134E+001, 2.7716242E-002, 2.7716242E-002, 1.0000000E+000
 1.3000489E+001, 5.7608763E-002, 5.7608763E-002, 1.0000000E+000
 1.4000676E+001, 6.8621913E-002, 6.8621913E-002, 1.0000000E+000
 1.5002682E+001, 7.2666507E-002, 7.2666507E-002, 1.0000000E+000
 1.6003888E+001, 7.4145482E-002, 7.4145482E-002, 1.0000000E+000
 1.7002020E+001, 7.4686028E-002, 7.4686028E-002, 1.0000000E+000
 1.8002390E+001, 8.2057748E-002, 8.2057748E-002, 1.0000000E+000
 1.9006209E+001, 1.0931878E-001, 1.0931878E-001, 1.0000000E+000
 2.0001035E+001, 1.1922245E-001, 1.1922245E-001, 1.0000000E+000
 2.1002260E+001, 1.2288469E-001, 1.2288469E-001, 1.0000000E+000
 2.2003239E+001, 1.2422504E-001, 1.2422504E-001, 1.0000000E+000
 2.3005317E+001, 1.2875804E-001, 1.2875804E-001, 1.0000000E+000
 2.4001577E+001, 1.5798492E-001, 1.5798492E-001, 1.0000000E+000
 2.5003349E+001, 1.6877245E-001, 1.6877245E-001, 1.0000000E+000
 2.6002563E+001, 1.7271376E-001, 1.7271376E-001, 1.0000000E+000
 2.7002976E+001, 2.0146144E-001, 2.0146144E-001, 1.0000000E+000
 2.8001790E+001, 2.1635937E-001, 2.1635937E-001, 1.0000000E+000
 2.9005998E+001, 2.2184393E-001, 2.2184393E-001, 1.0000000E+000
 3.0003151E+001, 2.3857883E-001, 2.3857883E-001, 1.0000000E+000
 3.1001058E+001, 2.5581095E-001, 2.5581095E-001, 1.0000000E+000
