s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0194661E+000, 5.6142550E-002, 5.6142550E-002, 1.0000000E+000
 2.0060883E+000, 3.6484186E-002, 3.6484186E-002, 1.0000000E+000
 3.0053840E+000, 2.9192284E-002, 2.9192284E-002, 1.0000000E+000
 4.0018216E+000, 2.6536857E-002, 2.6536857E-002, 1.0000000E+000
 5.0007740E+000, 2.5562324E-002, 2.5562324E-002, 1.0000000E+000
 6.0056382E+000, 2.5204790E-002, 2.5204790E-002, 1.0000000E+000
 7.0015550E+000, 2.5075302E-002, 2.5075302E-002, 1.0000000E+000
 8.0043492E+000, 2.5027517E-002, 2.5027517E-002, 1.0000000E+000
 9.0048677E+000, 2.5010084E-002, 2.5010084E-002, 1.0000000E+000
 1.0005303E+001, 2.5003694E-002, 2.5003694E-002, 1.0000000E+000
 1.1004283E+001, 2.5001355E-002, 2.5001355E-002, 1.0000000E+000
 1.2000198E+001, 3.3597641E-002, 3.3597641E-002, 1.0000000E+000
 1.3005587E+001, 5.6796152E-002, 5.6796152E-002, 1.0000000E+000
 1.4006900E+001, 6.8337941E-002, 6.8337941E-002, 1.0000000E+000
 1.5007730E+001, 7.2561231E-002, 7.2561231E-002, 1.0000000E+000
 1.6001517E+001, 7.4100622E-002, 7.4100622E-002, 1.0000000E+000
 1.7005484E+001, 7.4671569E-002, 7.4671569E-002, 1.0000000E+000
 1.8000106E+001, 7.4878954E-002, 7.4878954E-002, 1.0000000E+000
 1.9005742E+001, 7.4955875E-002, 7.4955875E-002, 1.0000000E+000
 2.0000092E+001, 8.9793522E-002, 8.9793522E-002, 1.0000000E+000
 2.1005637E+001, 1.0854928E-001, 1.0854928E-001, 1.0000000E+000
 2.2000690E+001, 1.1893691E-001, 1.1893691E-001, 1.0000000E+000
 2.3000622E+001, 1.2277650E-001, 1.2277650E-001, 1.0000000E+000
 2.4002755E+001, 1.3930752E-001, 1.3930752E-001, 1.0000000E+000
 2.5004029E+001, 1.6192644E-001, 1.6192644E-001, 1.0000000E+000
 2.6000751E+001, 1.7019022E-001, 1.7019022E-001, 1.0000000E+000
 2.7002175E+001, 1.7323809E-001, 1.7323809E-001, 1.0000000E+000
 2.8000985E+001, 1.9109537E-001, 1.9109537E-001, 1.0000000E+000
 2.9005133E+001, 2.1261375E-001, 2.1261375E-001, 1.0000000E+000
 3.0006242E+001, 2.2046122E-001, 2.2046122E-001, 1.0000000E+000
 3.1002032E+001, 2.2332789E-001, 2.2332789E-001, 1.0000000E+000
