s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0077983E+000, 9.9239464E-002, 9.9239464E-002, 1.0000000E+000
 2.0020357E+000, 1.0851027E-001, 1.0851027E-001, 1.0000000E+000
 3.0104840E+000, 1.1395706E-001, 1.1395706E-001, 1.0000000E+000
 4.0093783E+000, 9.6502103E-002, 9.6502103E-002, 1.0000000E+000
 5.0102693E+000, 1.0300732E-001, 1.0300732E-001, 1.0000000E+000
 6.0117797E+000, 9.7510105E-002, 9.7510105E-002, 1.0000000E+000
 7.0090056E+000, 1.0036451E-001, 1.0036451E-001, 1.0000000E+000
 8.0093812E+000, 9.9361922E-002, 9.9361922E-002, 1.0000000E+000
 9.0038703E+000, 1.0637689E-001, 1.0637689E-001, 1.0000000E+000
 1.0000661E+001, 1.0973972E-001, 1.0973972E-001, 1.0000000E+000
 1.1008676E+001, 1.1482876E-001, 1.1482876E-001, 1.0000000E+000
 1.2001837E+001, 1.2308461E-001, 1.2308461E-001, 1.0000000E+000
 1.3008112E+001, 1.0411621E-001, 1.0411621E-001, 1.0000000E+000
 1.4001428E+001, 1.1346583E-001, 1.1346583E-001, 1.0000000E+000
 1.5003199E+001, 1.1345419E-001, 1.1345419E-001, 1.0000000E+000
 1.6003751E+001, 1.1181194E-001, 1.1181194E-001, 1.0000000E+000
 1.7003240E+001, 1.1818592E-001, 1.1818592E-001, 1.0000000E+000
 1.8002991E+001, 1.9525332E-001, 1.9525332E-001, 1.0000000E+000
 1.9004505E+001, 1.7757462E-001, 1.7757462E-001, 1.0000000E+000
 2.0000176E+001, 1.6650193E-001, 1.6650193E-001, 1.0000000E+000
 2.1004645E+001, 2.1227096E-001, 2.1227096E-001, 1.0000000E+000
 2.2002352E+001, 2.2156600E-001, 2.2156600E-001, 1.0000000E+000
 2.3002318E+001, 2.8931393E-001, 2.8931393E-001, 1.0000000E+000
 2.4000551E+001, 2.6854379E-001, 2.6854379E-001, 1.0000000E+000
 2.5004060E+001, 2.4789157E-001, 2.4789157E-001, 1.0000000E+000
 2.6002703E+001, 2.6929216E-001, 2.6929216E-001, 1.0000000E+000
 2.7002727E+001, 3.2777913E-001, 3.2777913E-001, 1.0000000E+000
 2.8001464E+001, 3.5272742E-001, 3.5272742E-001, 1.0000000E+000
 2.9003072E+001, 3.3169365E-001, 3.3169365E-001, 1.0000000E+000
 3.0003156E+001, 3.0488576E-001, 3.0488576E-001, 1.0000000E+000
 3.1001970E+001, 4.3420639E-001, 4.3420639E-001, 1.0000000E+000
