s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0247640E+000, 1.6786769E-001, 1.6786769E-001, 1.0000000E+000
 2.0146446E+000, 7.8116231E-002, 7.8116231E-002, 1.0000000E+000
 3.0073231E+000, 4.4547698E-002, 4.4547698E-002, 1.0000000E+000
 4.0003512E+000, 3.2200548E-002, 3.2200548E-002, 1.0000000E+000
 5.0019751E+000, 2.7634324E-002, 2.7634324E-002, 1.0000000E+000
 6.0014957E+000, 2.5966765E-002, 2.5966765E-002, 1.0000000E+000
 7.0040318E+000, 2.5353797E-002, 2.5353797E-002, 1.0000000E+000
 8.0035697E+000, 4.7908088E-002, 4.7908088E-002, 1.0000000E+000
 9.0021114E+000, 6.5044721E-002, 6.5044721E-002, 1.0000000E+000
 1.0005364E+001, 7.3626799E-002, 7.3626799E-002, 1.0000000E+000
 1.1003024E+001, 1.0282135E-001, 1.0282135E-001, 1.0000000E+000
 1.2002885E+001, 1.3516622E-001, 1.3516622E-001, 1.0000000E+000
 1.3004191E+001, 1.6987974E-001, 1.6987974E-001, 1.0000000E+000
 1.4001930E+001, 2.0472939E-001, 2.0472939E-001, 1.0000000E+000
 1.5003751E+001, 2.4659253E-001, 2.4659253E-001, 1.0000000E+000
 1.6004875E+001, 2.8483699E-001, 2.8483699E-001, 1.0000000E+000
 1.7005027E+001, 3.1500746E-001, 3.1500746E-001, 1.0000000E+000
 1.8005440E+001, 3.5300014E-001, 3.5300014E-001, 1.0000000E+000
 1.9003343E+001, 3.9344144E-001, 3.9344144E-001, 1.0000000E+000
 2.0002589E+001, 4.2457452E-001, 4.2457452E-001, 1.0000000E+000
 2.1001289E+001, 4.5647340E-001, 4.5647340E-001, 1.0000000E+000
 2.2003608E+001, 4.9722082E-001, 4.9722082E-001, 1.0000000E+000
 2.3002957E+001, 5.3279034E-001, 5.3279034E-001, 1.0000000E+000
 2.4002215E+001, 5.5950294E-001, 5.5950294E-001, 1.0000000E+000
 2.5004324E+001, 5.9899745E-001, 5.9899745E-001, 1.0000000E+000
 2.6003672E+001, 6.3439560E-001, 6.3439560E-001, 1.0000000E+000
 2.7004817E+001, 6.6650218E-001, 6.6650218E-001, 1.0000000E+000
 2.8003691E+001, 6.9698883E-001, 6.9698883E-001, 1.0000000E+000
 2.9004416E+001, 7.2522108E-001, 7.2522108E-001, 1.0000000E+000
 3.0000565E+001, 7.5666654E-001, 7.5666654E-001, 1.0000000E+000
 3.1000044E+001, 7.9833212E-001, 7.9833212E-001, 1.0000000E+000
