s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0037646E+000, 8.3874253E-002, 8.3874253E-002, 1.0000000E+000
 2.0080582E+000, 8.3014185E-002, 8.3014185E-002, 1.0000000E+000
 3.0017804E+000, 7.7951168E-002, 7.7951168E-002, 1.0000000E+000
 4.0060740E+000, 4.5287010E-002, 4.5287010E-002, 1.0000000E+000
 5.0103677E+000, 4.2509404E-002, 4.2509404E-002, 1.0000000E+000
 6.0073835E+000, 5.0788775E-002, 5.0788775E-002, 1.0000000E+000
 7.0068853E+000, 7.0640914E-002, 7.0640914E-002, 1.0000000E+000
 8.0049582E+000, 9.9845578E-002, 9.9845578E-002, 1.0000000E+000
 9.0016653E+000, 1.1416537E-001, 1.1416537E-001, 1.0000000E+000
 1.0001549E+001, 1.2772046E-001, 1.2772046E-001, 1.0000000E+000
 1.1005951E+001, 1.4345805E-001, 1.4345805E-001, 1.0000000E+000
 1.2004277E+001, 2.2502334E-001, 2.2502334E-001, 1.0000000E+000
 1.3004845E+001, 2.2005831E-001, 2.2005831E-001, 1.0000000E+000
 1.4002699E+001, 2.3271493E-001, 2.3271493E-001, 1.0000000E+000
 1.5002630E+001, 2.1030125E-001, 2.1030125E-001, 1.0000000E+000
 1.6003389E+001, 4.2336821E-001, 4.2336821E-001, 1.0000000E+000
 1.7001564E+001, 5.6152091E-001, 5.6152091E-001, 1.0000000E+000
 1.8003821E+001, 7.3300453E-001, 7.3300453E-001, 1.0000000E+000
 1.9002510E+001, 8.4859191E-001, 8.4859191E-001, 1.0000000E+000
 2.0002891E+001, 9.4259862E-001, 9.4259862E-001, 1.0000000E+000
 2.1003685E+001, 1.0094482E+000, 1.0094482E+000, 1.0000000E+000
 2.2002368E+001, 1.0893815E+000, 1.0893815E+000, 1.0000000E+000
 2.3003011E+001, 1.1682936E+000, 1.1682936E+000, 1.0000000E+000
 2.4003160E+001, 1.2783873E+000, 1.2783873E+000, 1.0000000E+000
 2.5002038E+001, 1.3593839E+000, 1.3593839E+000, 1.0000000E+000
 2.6004526E+001, 1.4463197E+000, 1.4463197E+000, 1.0000000E+000
 2.7003858E+001, 1.5721233E+000, 1.5721233E+000, 1.0000000E+000
 2.8001232E+001, 1.6562456E+000, 1.6562456E+000, 1.0000000E+000
 2.9003407E+001, 1.8915181E+000, 1.8915181E+000, 1.0000000E+000
 3.0000850E+001, 2.1388682E+000, 2.1388682E+000, 1.0000000E+000
 3.1000550E+001, 2.1959052E+000, 2.1959052E+000, 1.0000000E+000
