s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0180096E+000, 4.8233469E-002, 4.8233469E-002, 1.0000000E+000
 2.0055471E+000, 3.3576695E-002, 3.3576695E-002, 1.0000000E+000
 3.0149961E+000, 2.8100071E-002, 2.8100071E-002, 1.0000000E+000
 4.0084221E+000, 2.6138776E-002, 2.6138776E-002, 1.0000000E+000
 5.0100601E+000, 2.5415184E-002, 2.5415184E-002, 1.0000000E+000
 6.0020239E+000, 2.5152880E-002, 2.5152880E-002, 1.0000000E+000
 7.0069856E+000, 2.5055624E-002, 2.5055624E-002, 1.0000000E+000
 8.0052815E+000, 2.5020406E-002, 2.5020406E-002, 1.0000000E+000
 9.0035900E+000, 2.5007493E-002, 2.5007493E-002, 1.0000000E+000
 1.0001314E+001, 2.5002752E-002, 2.5002752E-002, 1.0000000E+000
 1.1002994E+001, 3.2255110E-002, 3.2255110E-002, 1.0000000E+000
 1.2002902E+001, 5.9334121E-002, 5.9334121E-002, 1.0000000E+000
 1.3000186E+001, 6.9242570E-002, 6.9242570E-002, 1.0000000E+000
 1.4006967E+001, 7.2905074E-002, 7.2905074E-002, 1.0000000E+000
 1.5008523E+001, 7.4233946E-002, 7.4233946E-002, 1.0000000E+000
 1.6000587E+001, 7.4717048E-002, 7.4717048E-002, 1.0000000E+000
 1.7004600E+001, 7.4896711E-002, 7.4896711E-002, 1.0000000E+000
 1.8004130E+001, 9.9452421E-002, 9.9452421E-002, 1.0000000E+000
 1.9004966E+001, 1.1564584E-001, 1.1564584E-001, 1.0000000E+000
 2.0002238E+001, 1.2156413E-001, 1.2156413E-001, 1.0000000E+000
 2.1001182E+001, 1.2373984E-001, 1.2373984E-001, 1.0000000E+000
 2.2000767E+001, 1.2453810E-001, 1.2453810E-001, 1.0000000E+000
 2.3002371E+001, 1.4323109E-001, 1.4323109E-001, 1.0000000E+000
 2.4006364E+001, 1.6340037E-001, 1.6340037E-001, 1.0000000E+000
 2.5007156E+001, 1.7075477E-001, 1.7075477E-001, 1.0000000E+000
 2.6001940E+001, 1.7343569E-001, 1.7343569E-001, 1.0000000E+000
 2.7006392E+001, 1.9393920E-001, 1.9393920E-001, 1.0000000E+000
 2.8005497E+001, 2.1360427E-001, 2.1360427E-001, 1.0000000E+000
 2.9001515E+001, 2.2080730E-001, 2.2080730E-001, 1.0000000E+000
 3.0005593E+001, 2.2346895E-001, 2.2346895E-001, 1.0000000E+000
 3.1004585E+001, 2.2443805E-001, 2.2443805E-001, 1.0000000E+000
