s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0023505E+000, 1.1644726E-001, 1.1644726E-001, 1.0000000E+000
 2.0117869E+000, 6.4705637E-002, 6.4705637E-002, 1.0000000E+000
 3.0102388E+000, 4.0199651E-002, 4.0199651E-002, 1.0000000E+000
 4.0040468E+000, 3.7447032E-002, 3.7447032E-002, 1.0000000E+000
 5.0057861E+000, 6.9160105E-002, 6.9160105E-002, 1.0000000E+000
 6.0040586E+000, 1.2271990E-001, 1.2271990E-001, 1.0000000E+000
 7.0004043E+000, 1.9246281E-001, 1.9246281E-001, 1.0000000E+000
 8.0018087E+000, 2.6191025E-001, 2.6191025E-001, 1.0000000E+000
 9.0033314E+000, 3.5749255E-001, 3.5749255E-001, 1.0000000E+000
 1.0003525E+001, 4.3745348E-001, 4.3745348E-001, 1.0000000E+000
 1.1000327E+001, 5.2893932E-001, 5.2893932E-001, 1.0000000E+000
 1.2004610E+001, 6.4508763E-001, 6.4508763E-001, 1.0000000E+000
 1.3003143E+001, 7.6380816E-001, 7.6380816E-001, 1.0000000E+000
 1.4000707E+001, 8.8989341E-001, 8.8989341E-001, 1.0000000E+000
 1.5005030E+001, 1.0184452E+000, 1.0184452E+000, 1.0000000E+000
 1.6000862E+001, 1.1555346E+000, 1.1555346E+000, 1.0000000E+000
 1.7004865E+001, 1.2991753E+000, 1.2991753E+000, 1.0000000E+000
 1.8000526E+001, 1.4477113E+000, 1.4477113E+000, 1.0000000E+000
 1.9000258E+001, 1.6013478E+000, 1.6013478E+000, 1.0000000E+000
 2.0002703E+001, 1.7593738E+000, 1.7593738E+000, 1.0000000E+000
 2.1000702E+001, 1.9191893E+000, 1.9191893E+000, 1.0000000E+000
 2.2000800E+001, 2.0779822E+000, 2.0779822E+000, 1.0000000E+000
 2.3002997E+001, 2.2351795E+000, 2.2351795E+000, 1.0000000E+000
 2.4003432E+001, 2.3911852E+000, 2.3911852E+000, 1.0000000E+000
 2.5000240E+001, 2.5484958E+000, 2.5484958E+000, 1.0000000E+000
 2.6001948E+001, 2.7056765E+000, 2.7056765E+000, 1.0000000E+000
 2.7003150E+001, 2.8595260E+000, 2.8595260E+000, 1.0000000E+000
 2.8004673E+001, 3.0107883E+000, 3.0107883E+000, 1.0000000E+000
 2.9002123E+001, 3.1600272E+000, 3.1600272E+000, 1.0000000E+000
 3.0003328E+001, 3.3055404E+000, 3.3055404E+000, 1.0000000E+000
 3.1004038E+001, 3.4497707E+000, 3.4497707E+000, 1.0000000E+000
