s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0087885E+000, 8.0330482E-002, 8.0330482E-002, 1.0000000E+000
 2.0093086E+000, 7.6949579E-002, 7.6949579E-002, 1.0000000E+000
 3.0049474E+000, 6.3776683E-002, 6.3776683E-002, 1.0000000E+000
 4.0062752E+000, 6.9996165E-002, 6.9996165E-002, 1.0000000E+000
 5.0075618E+000, 7.3171105E-002, 7.3171105E-002, 1.0000000E+000
 6.0076970E+000, 7.4330679E-002, 7.4330679E-002, 1.0000000E+000
 7.0058688E+000, 7.4754569E-002, 7.4754569E-002, 1.0000000E+000
 8.0001396E+000, 7.4909597E-002, 7.4909597E-002, 1.0000000E+000
 9.0023774E+000, 7.4966916E-002, 7.4966916E-002, 1.0000000E+000
 1.0001930E+001, 7.2968807E-002, 7.2968807E-002, 1.0000000E+000
 1.1000720E+001, 4.2617293E-002, 4.2617293E-002, 1.0000000E+000
 1.2001825E+001, 7.9447671E-002, 7.9447671E-002, 1.0000000E+000
 1.3002621E+001, 1.0830998E-001, 1.0830998E-001, 1.0000000E+000
 1.4001515E+001, 1.1223972E-001, 1.1223972E-001, 1.0000000E+000
 1.5001651E+001, 1.5004638E-001, 1.5004638E-001, 1.0000000E+000
 1.6003955E+001, 1.6533921E-001, 1.6533921E-001, 1.0000000E+000
 1.7000234E+001, 1.7144227E-001, 1.7144227E-001, 1.0000000E+000
 1.8003028E+001, 1.9316051E-001, 1.9316051E-001, 1.0000000E+000
 1.9006534E+001, 2.0174388E-001, 2.0174388E-001, 1.0000000E+000
 2.0005514E+001, 2.1646273E-001, 2.1646273E-001, 1.0000000E+000
 2.1003349E+001, 2.2387665E-001, 2.2387665E-001, 1.0000000E+000
 2.2002469E+001, 2.5623764E-001, 2.5623764E-001, 1.0000000E+000
 2.3006214E+001, 2.9231943E-001, 2.9231943E-001, 1.0000000E+000
 2.4006075E+001, 3.1936937E-001, 3.1936937E-001, 1.0000000E+000
 2.5002532E+001, 3.5352773E-001, 3.5352773E-001, 1.0000000E+000
 2.6002028E+001, 3.7595563E-001, 3.7595563E-001, 1.0000000E+000
 2.7001152E+001, 4.0700144E-001, 4.0700144E-001, 1.0000000E+000
 2.8005561E+001, 4.2667460E-001, 4.2667460E-001, 1.0000000E+000
 2.9001734E+001, 4.5720849E-001, 4.5720849E-001, 1.0000000E+000
 3.0003090E+001, 4.7270742E-001, 4.7270742E-001, 1.0000000E+000
 3.1004079E+001, 5.0568397E-001, 5.0568397E-001, 1.0000000E+000
