s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0067880E+000, 9.5179794E-002, 9.5179794E-002, 1.0000000E+000
 2.0077459E+000, 1.1269407E-001, 1.1269407E-001, 1.0000000E+000
 3.0020714E+000, 1.3997933E-001, 1.3997933E-001, 1.0000000E+000
 4.0025697E+000, 1.8342041E-001, 1.8342041E-001, 1.0000000E+000
 5.0061566E+000, 2.4141531E-001, 2.4141531E-001, 1.0000000E+000
 6.0043106E+000, 3.3614841E-001, 3.3614841E-001, 1.0000000E+000
 7.0037783E+000, 4.4955295E-001, 4.4955295E-001, 1.0000000E+000
 8.0061193E+000, 5.8835020E-001, 5.8835020E-001, 1.0000000E+000
 9.0072565E+000, 7.3383564E-001, 7.3383564E-001, 1.0000000E+000
 1.0002428E+001, 8.6420987E-001, 8.6420987E-001, 1.0000000E+000
 1.1002197E+001, 9.9767354E-001, 9.9767354E-001, 1.0000000E+000
 1.2001293E+001, 1.1637198E+000, 1.1637198E+000, 1.0000000E+000
 1.3006402E+001, 1.3541621E+000, 1.3541621E+000, 1.0000000E+000
 1.4001035E+001, 1.5333898E+000, 1.5333898E+000, 1.0000000E+000
 1.5007161E+001, 1.7101621E+000, 1.7101621E+000, 1.0000000E+000
 1.6007570E+001, 1.8825247E+000, 1.8825247E+000, 1.0000000E+000
 1.7001286E+001, 2.0476535E+000, 2.0476535E+000, 1.0000000E+000
 1.8001820E+001, 2.2159110E+000, 2.2159110E+000, 1.0000000E+000
 1.9004221E+001, 2.3713588E+000, 2.3713588E+000, 1.0000000E+000
 2.0004378E+001, 2.5257318E+000, 2.5257318E+000, 1.0000000E+000
 2.1005957E+001, 2.6797481E+000, 2.6797481E+000, 1.0000000E+000
 2.2002483E+001, 2.8143179E+000, 2.8143179E+000, 1.0000000E+000
 2.3003230E+001, 2.9563484E+000, 2.9563484E+000, 1.0000000E+000
 2.4002743E+001, 3.0843960E+000, 3.0843960E+000, 1.0000000E+000
 2.5003196E+001, 3.2276252E+000, 3.2276252E+000, 1.0000000E+000
 2.6006504E+001, 3.3696935E+000, 3.3696935E+000, 1.0000000E+000
 2.7004733E+001, 3.5229024E+000, 3.5229024E+000, 1.0000000E+000
 2.8002586E+001, 3.6739842E+000, 3.6739842E+000, 1.0000000E+000
 2.9002768E+001, 3.8297196E+000, 3.8297196E+000, 1.0000000E+000
 3.0006503E+001, 3.9847566E+000, 3.9847566E+000, 1.0000000E+000
 3.1003436E+001, 4.1409107E+000, 4.1409107E+000, 1.0000000E+000
 3.2000533E+001, 4.3049915E+000, 4.3049915E+000, 1.0000000E+000
 3.3008441E+001, 4.4718500E+000, 4.4718500E+000, 1.0000000E+000
 3.4002815E+001, 4.6541719E+000, 4.6541719E+000, 1.0000000E+000
 3.5004064E+001, 4.8417090E+000, 4.8417090E+000, 1.0000000E+000
 3.6006330E+001, 5.0365465E+000, 5.0365465E+000, 1.0000000E+000
 3.7005452E+001, 5.2167052E+000, 5.2167052E+000, 1.0000000E+000
 3.8001107E+001, 5.4267484E+000, 5.4267484E+000, 1.0000000E+000
 3.9006489E+001, 5.6380650E+000, 5.6380650E+000, 1.0000000E+000
 4.0002189E+001, 5.8580352E+000, 5.8580352E+000, 1.0000000E+000
 4.1008444E+001, 6.0677742E+000, 6.0677742E+000, 1.0000000E+000
 4.2005390E+001, 6.2884224E+000, 6.2884224E+000, 1.0000000E+000
 4.3002959E+001, 6.5153027E+000, 6.5153027E+000, 1.0000000E+000
 4.4004784E+001, 6.7373575E+000, 6.7373575E+000, 1.0000000E+000
 4.5006440E+001, 6.9438185E+000, 6.9438185E+000, 1.0000000E+000
 4.6006867E+001, 7.1611196E+000, 7.1611196E+000, 1.0000000E+000
 4.7006969E+001, 7.3707772E+000, 7.3707772E+000, 1.0000000E+000
 4.8006875E+001, 7.5854651E+000, 7.5854651E+000, 1.0000000E+000
