s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0057464E+000, 8.0890529E-002, 8.0890529E-002, 1.0000000E+000
 2.0077611E+000, 6.1429041E-002, 6.1429041E-002, 1.0000000E+000
 3.0097757E+000, 3.8303535E-002, 3.8303535E-002, 1.0000000E+000
 4.0012428E+000, 2.9910112E-002, 2.9910112E-002, 1.0000000E+000
 5.0032575E+000, 2.6792680E-002, 2.6792680E-002, 1.0000000E+000
 6.0010531E+000, 2.5657101E-002, 2.5657101E-002, 1.0000000E+000
 7.0016874E+000, 2.5240213E-002, 2.5240213E-002, 1.0000000E+000
 8.0027413E+000, 3.2941564E-002, 3.2941564E-002, 1.0000000E+000
 9.0033856E+000, 3.3031362E-002, 3.3031362E-002, 1.0000000E+000
 1.0008537E+001, 3.2553832E-002, 3.2553832E-002, 1.0000000E+000
 1.1002643E+001, 2.8425462E-002, 2.8425462E-002, 1.0000000E+000
 1.2009185E+001, 2.6245547E-002, 2.6245547E-002, 1.0000000E+000
 1.3004139E+001, 2.5458086E-002, 2.5458086E-002, 1.0000000E+000
 1.4000005E+001, 4.6177446E-002, 4.6177446E-002, 1.0000000E+000
 1.5008461E+001, 6.4539891E-002, 6.4539891E-002, 1.0000000E+000
 1.6002161E+001, 8.9061031E-002, 8.9061031E-002, 1.0000000E+000
 1.7006284E+001, 8.0132415E-002, 8.0132415E-002, 1.0000000E+000
 1.8005413E+001, 8.3342927E-002, 8.3342927E-002, 1.0000000E+000
 1.9002882E+001, 1.0967966E-001, 1.0967966E-001, 1.0000000E+000
 2.0004247E+001, 1.4121098E-001, 1.4121098E-001, 1.0000000E+000
 2.1001475E+001, 1.6424713E-001, 1.6424713E-001, 1.0000000E+000
 2.2001547E+001, 1.7616523E-001, 1.7616523E-001, 1.0000000E+000
 2.3002487E+001, 2.1058004E-001, 2.1058004E-001, 1.0000000E+000
 2.4002736E+001, 2.4827763E-001, 2.4827763E-001, 1.0000000E+000
 2.5001709E+001, 2.7922027E-001, 2.7922027E-001, 1.0000000E+000
 2.6001579E+001, 2.7964488E-001, 2.7964488E-001, 1.0000000E+000
 2.7000920E+001, 3.1999673E-001, 3.1999673E-001, 1.0000000E+000
 2.8002954E+001, 3.5485540E-001, 3.5485540E-001, 1.0000000E+000
 2.9003305E+001, 3.7737591E-001, 3.7737591E-001, 1.0000000E+000
 3.0000818E+001, 3.9801399E-001, 3.9801399E-001, 1.0000000E+000
 3.1004076E+001, 4.2949611E-001, 4.2949611E-001, 1.0000000E+000
