s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0063867E+000, 8.6460277E-002, 8.6460277E-002, 1.0000000E+000
 2.0002469E+000, 7.9219328E-002, 7.9219328E-002, 1.0000000E+000
 3.0041630E+000, 7.6538575E-002, 7.6538575E-002, 1.0000000E+000
 4.0025190E+000, 7.5564035E-002, 7.5564035E-002, 1.0000000E+000
 5.0018288E+000, 7.5206576E-002, 7.5206576E-002, 1.0000000E+000
 6.0040019E+000, 7.5075536E-002, 7.5075536E-002, 1.0000000E+000
 7.0066896E+000, 7.5027604E-002, 7.5027604E-002, 1.0000000E+000
 8.0031516E+000, 7.5010153E-002, 7.5010153E-002, 1.0000000E+000
 9.0065015E+000, 7.5003709E-002, 7.5003709E-002, 1.0000000E+000
 1.0000753E+001, 7.5001368E-002, 7.5001368E-002, 1.0000000E+000
 1.1005318E+001, 7.5000499E-002, 7.5000499E-002, 1.0000000E+000
 1.2001098E+001, 1.0461106E-001, 1.0461106E-001, 1.0000000E+000
 1.3001807E+001, 1.4675155E-001, 1.4675155E-001, 1.0000000E+000
 1.4001000E+001, 1.6985614E-001, 1.6985614E-001, 1.0000000E+000
 1.5004290E+001, 2.0482844E-001, 2.0482844E-001, 1.0000000E+000
 1.6004093E+001, 2.3076764E-001, 2.3076764E-001, 1.0000000E+000
 1.7000274E+001, 2.5870820E-001, 2.5870820E-001, 1.0000000E+000
 1.8001332E+001, 2.8671453E-001, 2.8671453E-001, 1.0000000E+000
 1.9002060E+001, 3.1097039E-001, 3.1097039E-001, 1.0000000E+000
 2.0002443E+001, 3.4075375E-001, 3.4075375E-001, 1.0000000E+000
 2.1003556E+001, 3.6245242E-001, 3.6245242E-001, 1.0000000E+000
 2.2004386E+001, 3.9238138E-001, 3.9238138E-001, 1.0000000E+000
 2.3001507E+001, 4.1300323E-001, 4.1300323E-001, 1.0000000E+000
 2.4003381E+001, 4.3929754E-001, 4.3929754E-001, 1.0000000E+000
 2.5002446E+001, 4.6189142E-001, 4.6189142E-001, 1.0000000E+000
 2.6002962E+001, 4.8636872E-001, 4.8636872E-001, 1.0000000E+000
 2.7004164E+001, 5.1084079E-001, 5.1084079E-001, 1.0000000E+000
 2.8002831E+001, 5.2941950E-001, 5.2941950E-001, 1.0000000E+000
 2.9005993E+001, 5.5833454E-001, 5.5833454E-001, 1.0000000E+000
 3.0002567E+001, 5.6886280E-001, 5.6886280E-001, 1.0000000E+000
 3.1001418E+001, 6.0377375E-001, 6.0377375E-001, 1.0000000E+000
