s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0068030E+000, 9.3043333E-002, 9.3043333E-002, 1.0000000E+000
 2.0080131E+000, 8.1592154E-002, 8.1592154E-002, 1.0000000E+000
 3.0046789E+000, 7.7420538E-002, 7.7420538E-002, 1.0000000E+000
 4.0045651E+000, 9.0239895E-002, 9.0239895E-002, 1.0000000E+000
 5.0064312E+000, 9.0600121E-002, 9.0600121E-002, 1.0000000E+000
 6.0027144E+000, 8.0731711E-002, 8.0731711E-002, 1.0000000E+000
 7.0025090E+000, 7.7099642E-002, 7.7099642E-002, 1.0000000E+000
 8.0051571E+000, 7.5767232E-002, 7.5767232E-002, 1.0000000E+000
 9.0082840E+000, 9.8726549E-002, 9.8726549E-002, 1.0000000E+000
 1.0005382E+001, 1.1534688E-001, 1.1534688E-001, 1.0000000E+000
 1.1002807E+001, 1.3564181E-001, 1.3564181E-001, 1.0000000E+000
 1.2004804E+001, 1.7463054E-001, 1.7463054E-001, 1.0000000E+000
 1.3004621E+001, 2.0654853E-001, 2.0654853E-001, 1.0000000E+000
 1.4007980E+001, 2.2942996E-001, 2.2942996E-001, 1.0000000E+000
 1.5005582E+001, 2.4822145E-001, 2.4822145E-001, 1.0000000E+000
 1.6003698E+001, 2.3485697E-001, 2.3485697E-001, 1.0000000E+000
 1.7003968E+001, 3.9562171E-001, 3.9562171E-001, 1.0000000E+000
 1.8003725E+001, 3.4352006E-001, 3.4352006E-001, 1.0000000E+000
 1.9005267E+001, 3.1333835E-001, 3.1333835E-001, 1.0000000E+000
 2.0007533E+001, 4.2801516E-001, 4.2801516E-001, 1.0000000E+000
 2.1005890E+001, 3.9527892E-001, 3.9527892E-001, 1.0000000E+000
 2.2004470E+001, 3.5722359E-001, 3.5722359E-001, 1.0000000E+000
 2.3002297E+001, 3.9588448E-001, 3.9588448E-001, 1.0000000E+000
 2.4002621E+001, 4.1603404E-001, 4.1603404E-001, 1.0000000E+000
 2.5000722E+001, 4.7399315E-001, 4.7399315E-001, 1.0000000E+000
 2.6002281E+001, 5.1013717E-001, 5.1013717E-001, 1.0000000E+000
 2.7004286E+001, 6.6486493E-001, 6.6486493E-001, 1.0000000E+000
 2.8004830E+001, 7.4414681E-001, 7.4414681E-001, 1.0000000E+000
 2.9005011E+001, 7.2326406E-001, 7.2326406E-001, 1.0000000E+000
 3.0005396E+001, 8.4808417E-001, 8.4808417E-001, 1.0000000E+000
 3.1003613E+001, 9.2533815E-001, 9.2533815E-001, 1.0000000E+000
