s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0090508E+000, 1.1369719E-001, 1.1369719E-001, 1.0000000E+000
 2.0033834E+000, 8.9197498E-002, 8.9197498E-002, 1.0000000E+000
 3.0080730E+000, 8.0160725E-002, 8.0160725E-002, 1.0000000E+000
 4.0018606E+000, 7.6896551E-002, 7.6896551E-002, 1.0000000E+000
 5.0068226E+000, 7.5690837E-002, 7.5690837E-002, 1.0000000E+000
 6.0015425E+000, 7.5254417E-002, 7.5254417E-002, 1.0000000E+000
 7.0039900E+000, 7.5092995E-002, 7.5092995E-002, 1.0000000E+000
 8.0013142E+000, 1.0335558E-001, 1.0335558E-001, 1.0000000E+000
 9.0069779E+000, 1.0166307E-001, 1.0166307E-001, 1.0000000E+000
 1.0002684E+001, 1.1830065E-001, 1.1830065E-001, 1.0000000E+000
 1.1000648E+001, 1.4669359E-001, 1.4669359E-001, 1.0000000E+000
 1.2000462E+001, 1.7144752E-001, 1.7144752E-001, 1.0000000E+000
 1.3005250E+001, 2.1079053E-001, 2.1079053E-001, 1.0000000E+000
 1.4004283E+001, 2.5816189E-001, 2.5816189E-001, 1.0000000E+000
 1.5006266E+001, 3.1048290E-001, 3.1048290E-001, 1.0000000E+000
 1.6000453E+001, 3.6523076E-001, 3.6523076E-001, 1.0000000E+000
 1.7006738E+001, 4.2641543E-001, 4.2641543E-001, 1.0000000E+000
 1.8001126E+001, 4.7894064E-001, 4.7894064E-001, 1.0000000E+000
 1.9003121E+001, 5.3639818E-001, 5.3639818E-001, 1.0000000E+000
 2.0004386E+001, 5.9104081E-001, 5.9104081E-001, 1.0000000E+000
 2.1002072E+001, 6.3257030E-001, 6.3257030E-001, 1.0000000E+000
 2.2001095E+001, 6.8986766E-001, 6.8986766E-001, 1.0000000E+000
 2.3000410E+001, 7.3826407E-001, 7.3826407E-001, 1.0000000E+000
 2.4007780E+001, 8.1583076E-001, 8.1583076E-001, 1.0000000E+000
 2.5000154E+001, 8.9120276E-001, 8.9120276E-001, 1.0000000E+000
 2.6003891E+001, 9.9972749E-001, 9.9972749E-001, 1.0000000E+000
 2.7000953E+001, 1.0877489E+000, 1.0877489E+000, 1.0000000E+000
 2.8005834E+001, 1.1813746E+000, 1.1813746E+000, 1.0000000E+000
 2.9002643E+001, 1.2582970E+000, 1.2582970E+000, 1.0000000E+000
 3.0000196E+001, 1.3211644E+000, 1.3211644E+000, 1.0000000E+000
 3.1005308E+001, 1.3790100E+000, 1.3790100E+000, 1.0000000E+000
