s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0037494E+000, 8.3874387E-002, 8.3874387E-002, 1.0000000E+000
 2.0079950E+000, 7.8233542E-002, 7.8233542E-002, 1.0000000E+000
 3.0016696E+000, 6.6189617E-002, 6.6189617E-002, 1.0000000E+000
 4.0059152E+000, 4.5687494E-002, 4.5687494E-002, 1.0000000E+000
 5.0024203E+000, 4.4197429E-002, 4.4197429E-002, 1.0000000E+000
 6.0045595E+000, 4.6248581E-002, 4.6248581E-002, 1.0000000E+000
 7.0058467E+000, 4.5232099E-002, 4.5232099E-002, 1.0000000E+000
 8.0024979E+000, 5.4395142E-002, 5.4395142E-002, 1.0000000E+000
 9.0037680E+000, 5.9761841E-002, 5.9761841E-002, 1.0000000E+000
 1.0001186E+001, 8.3341736E-002, 8.3341736E-002, 1.0000000E+000
 1.1006901E+001, 9.2695742E-002, 9.2695742E-002, 1.0000000E+000
 1.2006438E+001, 1.5237206E-001, 1.5237206E-001, 1.0000000E+000
 1.3002441E+001, 2.3608183E-001, 2.3608183E-001, 1.0000000E+000
 1.4003580E+001, 2.9864829E-001, 2.9864829E-001, 1.0000000E+000
 1.5002528E+001, 3.2465400E-001, 3.2465400E-001, 1.0000000E+000
 1.6000245E+001, 3.3348600E-001, 3.3348600E-001, 1.0000000E+000
 1.7004269E+001, 3.7654789E-001, 3.7654789E-001, 1.0000000E+000
 1.8001004E+001, 4.5000981E-001, 4.5000981E-001, 1.0000000E+000
 1.9003318E+001, 4.9300845E-001, 4.9300845E-001, 1.0000000E+000
 2.0003780E+001, 6.4185984E-001, 6.4185984E-001, 1.0000000E+000
 2.1002361E+001, 7.0857712E-001, 7.0857712E-001, 1.0000000E+000
 2.2003844E+001, 8.0589684E-001, 8.0589684E-001, 1.0000000E+000
 2.3004858E+001, 8.9176190E-001, 8.9176190E-001, 1.0000000E+000
 2.4001204E+001, 9.6582849E-001, 9.6582849E-001, 1.0000000E+000
 2.5003226E+001, 1.0302067E+000, 1.0302067E+000, 1.0000000E+000
 2.6003458E+001, 1.1024699E+000, 1.1024699E+000, 1.0000000E+000
 2.7002219E+001, 1.1684916E+000, 1.1684916E+000, 1.0000000E+000
 2.8005375E+001, 1.2290414E+000, 1.2290414E+000, 1.0000000E+000
 2.9004496E+001, 1.2929139E+000, 1.2929139E+000, 1.0000000E+000
 3.0002961E+001, 1.3638903E+000, 1.3638903E+000, 1.0000000E+000
 3.1003121E+001, 1.4262474E+000, 1.4262474E+000, 1.0000000E+000
