s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0086342E+000, 7.2128357E-002, 7.2128357E-002, 1.0000000E+000
 2.0022883E+000, 7.3942863E-002, 7.3942863E-002, 1.0000000E+000
 3.0008144E+000, 7.4612586E-002, 7.4612586E-002, 1.0000000E+000
 4.0059635E+000, 7.4858954E-002, 7.4858954E-002, 1.0000000E+000
 5.0034657E+000, 7.4948248E-002, 7.4948248E-002, 1.0000000E+000
 6.0055739E+000, 7.4981097E-002, 7.4981097E-002, 1.0000000E+000
 7.0081706E+000, 7.4993098E-002, 7.4993098E-002, 1.0000000E+000
 8.0041975E+000, 7.4997461E-002, 7.4997461E-002, 1.0000000E+000
 9.0037849E+000, 7.4999070E-002, 7.4999070E-002, 1.0000000E+000
 1.0000717E+001, 7.4999658E-002, 7.4999658E-002, 1.0000000E+000
 1.1001310E+001, 7.4999875E-002, 7.4999875E-002, 1.0000000E+000
 1.2001408E+001, 7.4999954E-002, 7.4999954E-002, 1.0000000E+000
 1.3000622E+001, 1.0343567E-001, 1.0343567E-001, 1.0000000E+000
 1.4003218E+001, 8.1135304E-002, 8.1135304E-002, 1.0000000E+000
 1.5005049E+001, 1.0772747E-001, 1.0772747E-001, 1.0000000E+000
 1.6001246E+001, 1.1864605E-001, 1.1864605E-001, 1.0000000E+000
 1.7002172E+001, 1.4962078E-001, 1.4962078E-001, 1.0000000E+000
 1.8000291E+001, 1.6568463E-001, 1.6568463E-001, 1.0000000E+000
 1.9004825E+001, 1.7160069E-001, 1.7160069E-001, 1.0000000E+000
 2.0006870E+001, 1.7375709E-001, 1.7375709E-001, 1.0000000E+000
 2.1004629E+001, 2.0380317E-001, 2.0380317E-001, 1.0000000E+000
 2.2000650E+001, 2.1720084E-001, 2.1720084E-001, 1.0000000E+000
 2.3001178E+001, 2.3730848E-001, 2.3730848E-001, 1.0000000E+000
 2.4004322E+001, 2.6122100E-001, 2.6122100E-001, 1.0000000E+000
 2.5005483E+001, 2.6995459E-001, 2.6995459E-001, 1.0000000E+000
 2.6001046E+001, 2.8723038E-001, 2.8723038E-001, 1.0000000E+000
 2.7001646E+001, 3.1115942E-001, 3.1115942E-001, 1.0000000E+000
 2.8001834E+001, 3.1992854E-001, 3.1992854E-001, 1.0000000E+000
 2.9000353E+001, 3.2313878E-001, 3.2313878E-001, 1.0000000E+000
 3.0004678E+001, 3.4405267E-001, 3.4405267E-001, 1.0000000E+000
 3.1006401E+001, 3.6367483E-001, 3.6367483E-001, 1.0000000E+000
