s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0068877E+000, 4.0626834E-002, 4.0626834E-002, 1.0000000E+000
 2.0019060E+000, 5.3717943E-002, 5.3717943E-002, 1.0000000E+000
 3.0083170E+000, 6.7262977E-002, 6.7262977E-002, 1.0000000E+000
 4.0088388E+000, 7.2169972E-002, 7.2169972E-002, 1.0000000E+000
 5.0052986E+000, 7.3234532E-002, 7.3234532E-002, 1.0000000E+000
 6.0028706E+000, 7.1277798E-002, 7.1277798E-002, 1.0000000E+000
 7.0000596E+000, 4.2918076E-002, 4.2918076E-002, 1.0000000E+000
 8.0047134E+000, 3.1528714E-002, 3.1528714E-002, 1.0000000E+000
 9.0059502E+000, 2.7388971E-002, 2.7388971E-002, 1.0000000E+000
 1.0005322E+001, 2.5876669E-002, 2.5876669E-002, 1.0000000E+000
 1.1000501E+001, 4.1693636E-002, 4.1693636E-002, 1.0000000E+000
 1.2000526E+001, 6.2784886E-002, 6.2784886E-002, 1.0000000E+000
 1.3001864E+001, 7.0527816E-002, 7.0527816E-002, 1.0000000E+000
 1.4005519E+001, 7.3366561E-002, 7.3366561E-002, 1.0000000E+000
 1.5003301E+001, 1.0298505E-001, 1.0298505E-001, 1.0000000E+000
 1.6000433E+001, 1.1690407E-001, 1.1690407E-001, 1.0000000E+000
 1.7001437E+001, 1.2203568E-001, 1.2203568E-001, 1.0000000E+000
 1.8002441E+001, 1.2391470E-001, 1.2391470E-001, 1.0000000E+000
 1.9005069E+001, 1.2460331E-001, 1.2460331E-001, 1.0000000E+000
 2.0004863E+001, 1.3802499E-001, 1.3802499E-001, 1.0000000E+000
 2.1000411E+001, 1.6138856E-001, 1.6138856E-001, 1.0000000E+000
 2.2006522E+001, 1.7004323E-001, 1.7004323E-001, 1.0000000E+000
 2.3000123E+001, 1.7317137E-001, 1.7317137E-001, 1.0000000E+000
 2.4001445E+001, 1.8822391E-001, 1.8822391E-001, 1.0000000E+000
 2.5002263E+001, 2.1152764E-001, 2.1152764E-001, 1.0000000E+000
 2.6000599E+001, 2.2005426E-001, 2.2005426E-001, 1.0000000E+000
 2.7001435E+001, 2.2318952E-001, 2.2318952E-001, 1.0000000E+000
 2.8000359E+001, 2.2433553E-001, 2.2433553E-001, 1.0000000E+000
 2.9002576E+001, 2.3987902E-001, 2.3987902E-001, 1.0000000E+000
 3.0006574E+001, 2.6217294E-001, 2.6217294E-001, 1.0000000E+000
 3.1005328E+001, 2.7029195E-001, 2.7029195E-001, 1.0000000E+000
