s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0158578E+000, 5.4658352E-002, 5.4658352E-002, 1.0000000E+000
 2.0075076E+000, 3.5908078E-002, 3.5908078E-002, 1.0000000E+000
 3.0057952E+000, 2.8989194E-002, 2.8989194E-002, 1.0000000E+000
 4.0040828E+000, 2.6458888E-002, 2.6458888E-002, 1.0000000E+000
 5.0052379E+000, 2.5532548E-002, 2.5532548E-002, 1.0000000E+000
 6.0071539E+000, 2.5194624E-002, 2.5194624E-002, 1.0000000E+000
 7.0058313E+000, 2.5613772E-002, 2.5613772E-002, 1.0000000E+000
 8.0068341E+000, 2.5224471E-002, 2.5224471E-002, 1.0000000E+000
 9.0058009E+000, 2.5082285E-002, 2.5082285E-002, 1.0000000E+000
 1.0003142E+001, 2.5030234E-002, 2.5030234E-002, 1.0000000E+000
 1.1004289E+001, 2.5011066E-002, 2.5011066E-002, 1.0000000E+000
 1.2005045E+001, 2.5004054E-002, 2.5004054E-002, 1.0000000E+000
 1.3003098E+001, 2.5001489E-002, 2.5001489E-002, 1.0000000E+000
 1.4000175E+001, 2.5000548E-002, 2.5000548E-002, 1.0000000E+000
 1.5006395E+001, 3.6332446E-002, 3.6332446E-002, 1.0000000E+000
 1.6006417E+001, 6.0818135E-002, 6.0818135E-002, 1.0000000E+000
 1.7004777E+001, 6.9788847E-002, 6.9788847E-002, 1.0000000E+000
 1.8005514E+001, 7.3090468E-002, 7.3090468E-002, 1.0000000E+000
 1.9001673E+001, 9.1161737E-002, 9.1161737E-002, 1.0000000E+000
 2.0005519E+001, 1.1263935E-001, 1.1263935E-001, 1.0000000E+000
 2.1000225E+001, 1.2044475E-001, 1.2044475E-001, 1.0000000E+000
 2.2002677E+001, 1.2333410E-001, 1.2333410E-001, 1.0000000E+000
 2.3003729E+001, 1.4114875E-001, 1.4114875E-001, 1.0000000E+000
 2.4003934E+001, 1.6258748E-001, 1.6258748E-001, 1.0000000E+000
 2.5002791E+001, 1.7044339E-001, 1.7044339E-001, 1.0000000E+000
 2.6000993E+001, 1.7332539E-001, 1.7332539E-001, 1.0000000E+000
 2.7003114E+001, 1.8724509E-001, 1.8724509E-001, 1.0000000E+000
 2.8000618E+001, 2.1112073E-001, 2.1112073E-001, 1.0000000E+000
 2.9003808E+001, 2.1992506E-001, 2.1992506E-001, 1.0000000E+000
 3.0004192E+001, 2.2313962E-001, 2.2313962E-001, 1.0000000E+000
 3.1003631E+001, 2.2891983E-001, 2.2891983E-001, 1.0000000E+000
