s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0063878E+000, 8.6460261E-002, 8.6460261E-002, 1.0000000E+000
 2.0001575E+000, 7.9219708E-002, 7.9219708E-002, 1.0000000E+000
 3.0046332E+000, 7.6537846E-002, 7.6537846E-002, 1.0000000E+000
 4.0083678E+000, 7.5560714E-002, 7.5560714E-002, 1.0000000E+000
 5.0040465E+000, 6.8915572E-002, 6.8915572E-002, 1.0000000E+000
 6.0073874E+000, 7.2779688E-002, 7.2779688E-002, 1.0000000E+000
 7.0096556E+000, 7.4188889E-002, 7.4188889E-002, 1.0000000E+000
 8.0035417E+000, 7.4701147E-002, 7.4701147E-002, 1.0000000E+000
 9.0095014E+000, 7.4891209E-002, 7.4891209E-002, 1.0000000E+000
 1.0001473E+001, 7.4959808E-002, 7.4959808E-002, 1.0000000E+000
 1.1006127E+001, 7.4985327E-002, 7.4985327E-002, 1.0000000E+000
 1.2000750E+001, 1.0432516E-001, 1.0432516E-001, 1.0000000E+000
 1.3003515E+001, 1.2624025E-001, 1.2624025E-001, 1.0000000E+000
 1.4003254E+001, 1.4599270E-001, 1.4599270E-001, 1.0000000E+000
 1.5000850E+001, 1.6939340E-001, 1.6939340E-001, 1.0000000E+000
 1.6000092E+001, 1.9143455E-001, 1.9143455E-001, 1.0000000E+000
 1.7003152E+001, 2.0938096E-001, 2.0938096E-001, 1.0000000E+000
 1.8004031E+001, 2.3258851E-001, 2.3258851E-001, 1.0000000E+000
 1.9006457E+001, 2.5349815E-001, 2.5349815E-001, 1.0000000E+000
 2.0003875E+001, 2.6807889E-001, 2.6807889E-001, 1.0000000E+000
 2.1000826E+001, 3.0057250E-001, 3.0057250E-001, 1.0000000E+000
 2.2003092E+001, 3.1606319E-001, 3.1606319E-001, 1.0000000E+000
 2.3001379E+001, 3.4477438E-001, 3.4477438E-001, 1.0000000E+000
 2.4002668E+001, 3.6392651E-001, 3.6392651E-001, 1.0000000E+000
 2.5002215E+001, 3.7979057E-001, 3.7979057E-001, 1.0000000E+000
 2.6001511E+001, 4.0840466E-001, 4.0840466E-001, 1.0000000E+000
 2.7003807E+001, 4.1892740E-001, 4.1892740E-001, 1.0000000E+000
 2.8000894E+001, 4.4735037E-001, 4.4735037E-001, 1.0000000E+000
 2.9001210E+001, 4.6486538E-001, 4.6486538E-001, 1.0000000E+000
 3.0004329E+001, 4.7628517E-001, 4.7628517E-001, 1.0000000E+000
 3.1005838E+001, 5.0715893E-001, 5.0715893E-001, 1.0000000E+000
