s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0201692E+000, 1.3388186E-001, 1.3388186E-001, 1.0000000E+000
 2.0109989E+000, 9.7214705E-002, 9.7214705E-002, 1.0000000E+000
 3.0046027E+000, 8.8243579E-002, 8.8243579E-002, 1.0000000E+000
 4.0041300E+000, 1.0076998E-001, 1.0076998E-001, 1.0000000E+000
 5.0067660E+000, 1.0420399E-001, 1.0420399E-001, 1.0000000E+000
 6.0011730E+000, 1.0833088E-001, 1.0833088E-001, 1.0000000E+000
 7.0037855E+000, 1.2233937E-001, 1.2233937E-001, 1.0000000E+000
 8.0057555E+000, 1.2963136E-001, 1.2963136E-001, 1.0000000E+000
 9.0041228E+000, 1.5846088E-001, 1.5846088E-001, 1.0000000E+000
 1.0005365E+001, 2.0897973E-001, 2.0897973E-001, 1.0000000E+000
 1.1004543E+001, 2.9034626E-001, 2.9034626E-001, 1.0000000E+000
 1.2004932E+001, 3.1947566E-001, 3.1947566E-001, 1.0000000E+000
 1.3005814E+001, 3.2565053E-001, 3.2565053E-001, 1.0000000E+000
 1.4001929E+001, 4.3090182E-001, 4.3090182E-001, 1.0000000E+000
 1.5005125E+001, 4.5457798E-001, 4.5457798E-001, 1.0000000E+000
 1.6000978E+001, 4.2485906E-001, 4.2485906E-001, 1.0000000E+000
 1.7002797E+001, 4.1468769E-001, 4.1468769E-001, 1.0000000E+000
 1.8007353E+001, 4.2238676E-001, 4.2238676E-001, 1.0000000E+000
 1.9003965E+001, 4.6859992E-001, 4.6859992E-001, 1.0000000E+000
 2.0007088E+001, 6.8993477E-001, 6.8993477E-001, 1.0000000E+000
 2.1008163E+001, 6.4178017E-001, 6.4178017E-001, 1.0000000E+000
 2.2003421E+001, 5.5308758E-001, 5.5308758E-001, 1.0000000E+000
 2.3006147E+001, 5.2095339E-001, 5.2095339E-001, 1.0000000E+000
 2.4001468E+001, 4.8146499E-001, 4.8146499E-001, 1.0000000E+000
 2.5007435E+001, 4.5353537E-001, 4.5353537E-001, 1.0000000E+000
 2.6004078E+001, 5.2157230E-001, 5.2157230E-001, 1.0000000E+000
 2.7003313E+001, 6.2947359E-001, 6.2947359E-001, 1.0000000E+000
 2.8007039E+001, 8.7612816E-001, 8.7612816E-001, 1.0000000E+000
 2.9004267E+001, 7.4969355E-001, 7.4969355E-001, 1.0000000E+000
 3.0007601E+001, 8.5438895E-001, 8.5438895E-001, 1.0000000E+000
 3.1000655E+001, 8.1419504E-001, 8.1419504E-001, 1.0000000E+000
