s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0102826E+000, 1.0558906E-001, 1.0558906E-001, 1.0000000E+000
 2.0061819E+000, 1.1427734E-001, 1.1427734E-001, 1.0000000E+000
 3.0021294E+000, 1.3978064E-001, 1.3978064E-001, 1.0000000E+000
 4.0028505E+000, 1.5745874E-001, 1.5745874E-001, 1.0000000E+000
 5.0029999E+000, 1.4253353E-001, 1.4253353E-001, 1.0000000E+000
 6.0081878E+000, 1.3108689E-001, 1.3108689E-001, 1.0000000E+000
 7.0080459E+000, 1.5840430E-001, 1.5840430E-001, 1.0000000E+000
 8.0062093E+000, 1.5558007E-001, 1.5558007E-001, 1.0000000E+000
 9.0000242E+000, 1.5587065E-001, 1.5587065E-001, 1.0000000E+000
 1.0000800E+001, 1.3629475E-001, 1.3629475E-001, 1.0000000E+000
 1.1001070E+001, 1.4326099E-001, 1.4326099E-001, 1.0000000E+000
 1.2006856E+001, 1.3664826E-001, 1.3664826E-001, 1.0000000E+000
 1.3005058E+001, 1.3003018E-001, 1.3003018E-001, 1.0000000E+000
 1.4003335E+001, 1.3955342E-001, 1.3955342E-001, 1.0000000E+000
 1.5002960E+001, 1.5161361E-001, 1.5161361E-001, 1.0000000E+000
 1.6001764E+001, 1.7742957E-001, 1.7742957E-001, 1.0000000E+000
 1.7002288E+001, 1.7466608E-001, 1.7466608E-001, 1.0000000E+000
 1.8000459E+001, 1.7188345E-001, 1.7188345E-001, 1.0000000E+000
 1.9002054E+001, 1.6583426E-001, 1.6583426E-001, 1.0000000E+000
 2.0003311E+001, 1.7178387E-001, 1.7178387E-001, 1.0000000E+000
 2.1003491E+001, 1.7539002E-001, 1.7539002E-001, 1.0000000E+000
 2.2003457E+001, 1.9646371E-001, 1.9646371E-001, 1.0000000E+000
 2.3003476E+001, 2.1383893E-001, 2.1383893E-001, 1.0000000E+000
 2.4002054E+001, 2.2215745E-001, 2.2215745E-001, 1.0000000E+000
 2.5002002E+001, 2.2451947E-001, 2.2451947E-001, 1.0000000E+000
 2.6002156E+001, 2.1293739E-001, 2.1293739E-001, 1.0000000E+000
 2.7004275E+001, 2.7152596E-001, 2.7152596E-001, 1.0000000E+000
 2.8003030E+001, 5.3064944E-001, 5.3064944E-001, 1.0000000E+000
 2.9001214E+001, 4.3356410E-001, 4.3356410E-001, 1.0000000E+000
 3.0004149E+001, 3.2488859E-001, 3.2488859E-001, 1.0000000E+000
 3.1000111E+001, 2.9817744E-001, 2.9817744E-001, 1.0000000E+000
