s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0053558E+000, 1.1424282E-001, 1.1424282E-001, 1.0000000E+000
 2.0015391E+000, 1.5154858E-001, 1.5154858E-001, 1.0000000E+000
 3.0048219E+000, 1.7975073E-001, 1.7975073E-001, 1.0000000E+000
 4.0044430E+000, 1.9757059E-001, 1.9757059E-001, 1.0000000E+000
 5.0071188E+000, 2.0459262E-001, 2.0459262E-001, 1.0000000E+000
 6.0069077E+000, 2.0250166E-001, 2.0250166E-001, 1.0000000E+000
 7.0055597E+000, 2.0401716E-001, 2.0401716E-001, 1.0000000E+000
 8.0042118E+000, 2.3261671E-001, 2.3261671E-001, 1.0000000E+000
 9.0028638E+000, 2.8876953E-001, 2.8876953E-001, 1.0000000E+000
 1.0008773E+001, 2.6864640E-001, 2.6864640E-001, 1.0000000E+000
 1.1009140E+001, 2.6907592E-001, 2.6907592E-001, 1.0000000E+000
 1.2001259E+001, 2.7337160E-001, 2.7337160E-001, 1.0000000E+000
 1.3001613E+001, 2.6743228E-001, 2.6743228E-001, 1.0000000E+000
 1.4005779E+001, 2.4558186E-001, 2.4558186E-001, 1.0000000E+000
 1.5005697E+001, 2.1140772E-001, 2.1140772E-001, 1.0000000E+000
 1.6005364E+001, 2.2892734E-001, 2.2892734E-001, 1.0000000E+000
 1.7000585E+001, 1.9945449E-001, 1.9945449E-001, 1.0000000E+000
 1.8003137E+001, 2.7277969E-001, 2.7277969E-001, 1.0000000E+000
 1.9000086E+001, 2.6137085E-001, 2.6137085E-001, 1.0000000E+000
 2.0003283E+001, 2.6325902E-001, 2.6325902E-001, 1.0000000E+000
 2.1004137E+001, 2.4117082E-001, 2.4117082E-001, 1.0000000E+000
 2.2002021E+001, 2.4840444E-001, 2.4840444E-001, 1.0000000E+000
 2.3000557E+001, 2.8431146E-001, 2.8431146E-001, 1.0000000E+000
 2.4005099E+001, 2.8250162E-001, 2.8250162E-001, 1.0000000E+000
 2.5006061E+001, 2.5693431E-001, 2.5693431E-001, 1.0000000E+000
 2.6005164E+001, 2.6800995E-001, 2.6800995E-001, 1.0000000E+000
 2.7002779E+001, 2.3810741E-001, 2.3810741E-001, 1.0000000E+000
 2.8002056E+001, 2.2981121E-001, 2.2981121E-001, 1.0000000E+000
 2.9004832E+001, 2.2051521E-001, 2.2051521E-001, 1.0000000E+000
 3.0003729E+001, 2.2556787E-001, 2.2556787E-001, 1.0000000E+000
 3.1000694E+001, 6.8120616E-001, 6.8120616E-001, 1.0000000E+000
