s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0025823E+000, 3.5281542E-002, 3.5281542E-002, 1.0000000E+000
 2.0024309E+000, 2.8763905E-002, 2.8763905E-002, 1.0000000E+000
 3.0016076E+000, 2.6378838E-002, 2.6378838E-002, 1.0000000E+000
 4.0003585E+000, 2.5505444E-002, 2.5505444E-002, 1.0000000E+000
 5.0005166E+000, 2.5185045E-002, 2.5185045E-002, 1.0000000E+000
 6.0004404E+000, 2.5067760E-002, 2.5067760E-002, 1.0000000E+000
 7.0044805E+000, 2.5024707E-002, 2.5024707E-002, 1.0000000E+000
 8.0021898E+000, 2.5009066E-002, 2.5009066E-002, 1.0000000E+000
 9.0035062E+000, 2.5003315E-002, 2.5003315E-002, 1.0000000E+000
 1.0005034E+001, 2.5001213E-002, 2.5001213E-002, 1.0000000E+000
 1.1001111E+001, 2.5000446E-002, 2.5000446E-002, 1.0000000E+000
 1.2006481E+001, 2.5000163E-002, 2.5000163E-002, 1.0000000E+000
 1.3003484E+001, 2.5000060E-002, 2.5000060E-002, 1.0000000E+000
 1.4000859E+001, 2.5000022E-002, 2.5000022E-002, 1.0000000E+000
 1.5003851E+001, 2.5000008E-002, 2.5000008E-002, 1.0000000E+000
 1.6005270E+001, 2.5000003E-002, 2.5000003E-002, 1.0000000E+000
 1.7002570E+001, 2.5000001E-002, 2.5000001E-002, 1.0000000E+000
 1.8000828E+001, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.9004600E+001, 2.8928846E-002, 2.8928846E-002, 1.0000000E+000
 2.0005852E+001, 5.8125798E-002, 5.8125798E-002, 1.0000000E+000
 2.1002883E+001, 6.8791543E-002, 6.8791543E-002, 1.0000000E+000
 2.2001458E+001, 7.2719855E-002, 7.2719855E-002, 1.0000000E+000
 2.3000957E+001, 7.4163728E-002, 7.4163728E-002, 1.0000000E+000
 2.4005720E+001, 7.4694957E-002, 7.4694957E-002, 1.0000000E+000
 2.5005691E+001, 9.4981220E-002, 9.4981220E-002, 1.0000000E+000
 2.6001843E+001, 1.1394162E-001, 1.1394162E-001, 1.0000000E+000
 2.7000032E+001, 1.2093704E-001, 1.2093704E-001, 1.0000000E+000
 2.8003943E+001, 1.2351605E-001, 1.2351605E-001, 1.0000000E+000
 2.9005730E+001, 1.2445707E-001, 1.2445707E-001, 1.0000000E+000
 3.0002820E+001, 1.2480043E-001, 1.2480043E-001, 1.0000000E+000
 3.1001510E+001, 1.4912653E-001, 1.4912653E-001, 1.0000000E+000
