s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0152383E+000, 1.2010600E-001, 1.2010600E-001, 1.0000000E+000
 2.0012112E+000, 9.3385114E-002, 9.3385114E-002, 1.0000000E+000
 3.0004139E+000, 8.1719284E-002, 8.1719284E-002, 1.0000000E+000
 4.0078198E+000, 7.7435478E-002, 7.7435478E-002, 1.0000000E+000
 5.0000923E+000, 7.7204964E-002, 7.7204964E-002, 1.0000000E+000
 6.0038279E+000, 7.5804613E-002, 7.5804613E-002, 1.0000000E+000
 7.0046744E+000, 7.7815238E-002, 7.7815238E-002, 1.0000000E+000
 8.0023569E+000, 9.2848098E-002, 9.2848098E-002, 1.0000000E+000
 9.0001560E+000, 1.0040420E-001, 1.0040420E-001, 1.0000000E+000
 1.0003582E+001, 1.3985812E-001, 1.3985812E-001, 1.0000000E+000
 1.1003132E+001, 2.2521512E-001, 2.2521512E-001, 1.0000000E+000
 1.2004864E+001, 3.2465803E-001, 3.2465803E-001, 1.0000000E+000
 1.3004730E+001, 4.1287193E-001, 4.1287193E-001, 1.0000000E+000
 1.4003903E+001, 4.7563787E-001, 4.7563787E-001, 1.0000000E+000
 1.5006236E+001, 5.5485595E-001, 5.5485595E-001, 1.0000000E+000
 1.6000140E+001, 6.4890867E-001, 6.4890867E-001, 1.0000000E+000
 1.7002909E+001, 7.2886429E-001, 7.2886429E-001, 1.0000000E+000
 1.8001253E+001, 8.0908406E-001, 8.0908406E-001, 1.0000000E+000
 1.9003402E+001, 9.0975607E-001, 9.0975607E-001, 1.0000000E+000
 2.0005184E+001, 9.9338740E-001, 9.9338740E-001, 1.0000000E+000
 2.1001342E+001, 1.0631948E+000, 1.0631948E+000, 1.0000000E+000
 2.2002394E+001, 1.1620541E+000, 1.1620541E+000, 1.0000000E+000
 2.3004480E+001, 1.2682428E+000, 1.2682428E+000, 1.0000000E+000
 2.4000063E+001, 1.3219498E+000, 1.3219498E+000, 1.0000000E+000
 2.5005309E+001, 1.4468830E+000, 1.4468830E+000, 1.0000000E+000
 2.6001443E+001, 1.5086437E+000, 1.5086437E+000, 1.0000000E+000
 2.7006102E+001, 1.6408576E+000, 1.6408576E+000, 1.0000000E+000
 2.8001504E+001, 1.7099970E+000, 1.7099970E+000, 1.0000000E+000
 2.9004349E+001, 1.7560693E+000, 1.7560693E+000, 1.0000000E+000
 3.0000668E+001, 1.8508218E+000, 1.8508218E+000, 1.0000000E+000
 3.1001477E+001, 1.9478652E+000, 1.9478652E+000, 1.0000000E+000
