s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0067967E+000, 9.3675180E-002, 9.3675180E-002, 1.0000000E+000
 2.0078773E+000, 8.1823893E-002, 8.1823893E-002, 1.0000000E+000
 3.0093313E+000, 1.0708507E-001, 1.0708507E-001, 1.0000000E+000
 4.0068292E+000, 1.1842707E-001, 1.1842707E-001, 1.0000000E+000
 5.0102121E+000, 1.2260322E-001, 1.2260322E-001, 1.0000000E+000
 6.0017212E+000, 1.0503268E-001, 1.0503268E-001, 1.0000000E+000
 7.0052669E+000, 8.7659696E-002, 8.7659696E-002, 1.0000000E+000
 8.0071240E+000, 1.1133785E-001, 1.1133785E-001, 1.0000000E+000
 9.0066562E+000, 1.1999286E-001, 1.1999286E-001, 1.0000000E+000
 1.0001330E+001, 1.4502654E-001, 1.4502654E-001, 1.0000000E+000
 1.1001482E+001, 1.7325330E-001, 1.7325330E-001, 1.0000000E+000
 1.2006842E+001, 2.0614821E-001, 2.0614821E-001, 1.0000000E+000
 1.3001744E+001, 2.2538207E-001, 2.2538207E-001, 1.0000000E+000
 1.4000934E+001, 2.6980300E-001, 2.6980300E-001, 1.0000000E+000
 1.5003637E+001, 3.3855208E-001, 3.3855208E-001, 1.0000000E+000
 1.6008618E+001, 3.7589887E-001, 3.7589887E-001, 1.0000000E+000
 1.7006427E+001, 3.8974183E-001, 3.8974183E-001, 1.0000000E+000
 1.8000877E+001, 4.8084518E-001, 4.8084518E-001, 1.0000000E+000
 1.9001962E+001, 4.4021560E-001, 4.4021560E-001, 1.0000000E+000
 2.0002768E+001, 4.9442307E-001, 4.9442307E-001, 1.0000000E+000
 2.1003433E+001, 5.2206380E-001, 5.2206380E-001, 1.0000000E+000
 2.2005410E+001, 4.5658507E-001, 4.5658507E-001, 1.0000000E+000
 2.3002245E+001, 6.4730726E-001, 6.4730726E-001, 1.0000000E+000
 2.4001679E+001, 7.9030919E-001, 7.9030919E-001, 1.0000000E+000
 2.5006207E+001, 7.1852837E-001, 7.1852837E-001, 1.0000000E+000
 2.6001610E+001, 7.9758078E-001, 7.9758078E-001, 1.0000000E+000
 2.7004075E+001, 9.3768077E-001, 9.3768077E-001, 1.0000000E+000
 2.8005735E+001, 1.0001091E+000, 1.0001091E+000, 1.0000000E+000
 2.9004558E+001, 1.1260443E+000, 1.1260443E+000, 1.0000000E+000
 3.0003890E+001, 1.2928964E+000, 1.2928964E+000, 1.0000000E+000
 3.1000038E+001, 1.3952350E+000, 1.3952350E+000, 1.0000000E+000
