s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0145166E+000, 8.5927694E-002, 8.5927694E-002, 1.0000000E+000
 2.0105893E+000, 5.8531586E-002, 5.8531586E-002, 1.0000000E+000
 3.0057156E+000, 5.7367285E-002, 5.7367285E-002, 1.0000000E+000
 4.0024799E+000, 5.2727253E-002, 5.2727253E-002, 1.0000000E+000
 5.0001031E+000, 6.2758178E-002, 6.2758178E-002, 1.0000000E+000
 6.0056374E+000, 7.0013460E-002, 7.0013460E-002, 1.0000000E+000
 7.0023518E+000, 9.9938662E-002, 9.9938662E-002, 1.0000000E+000
 8.0013302E+000, 1.5223593E-001, 1.5223593E-001, 1.0000000E+000
 9.0004622E+000, 2.3441152E-001, 2.3441152E-001, 1.0000000E+000
 1.0000804E+001, 4.3609772E-001, 4.3609772E-001, 1.0000000E+000
 1.1000507E+001, 5.9707699E-001, 5.9707699E-001, 1.0000000E+000
 1.2001921E+001, 7.4613177E-001, 7.4613177E-001, 1.0000000E+000
 1.3003207E+001, 8.9858752E-001, 8.9858752E-001, 1.0000000E+000
 1.4003034E+001, 1.0549208E+000, 1.0549208E+000, 1.0000000E+000
 1.5001079E+001, 1.2003571E+000, 1.2003571E+000, 1.0000000E+000
 1.6004540E+001, 1.3538375E+000, 1.3538375E+000, 1.0000000E+000
 1.7000434E+001, 1.5096343E+000, 1.5096343E+000, 1.0000000E+000
 1.8000211E+001, 1.6202136E+000, 1.6202136E+000, 1.0000000E+000
 1.9003200E+001, 1.7250522E+000, 1.7250522E+000, 1.0000000E+000
 2.0002370E+001, 1.8762061E+000, 1.8762061E+000, 1.0000000E+000
 2.1002445E+001, 2.0067982E+000, 2.0067982E+000, 1.0000000E+000
 2.2001197E+001, 2.1349523E+000, 2.1349523E+000, 1.0000000E+000
 2.3002646E+001, 2.2813203E+000, 2.2813203E+000, 1.0000000E+000
 2.4001630E+001, 2.4282751E+000, 2.4282751E+000, 1.0000000E+000
 2.5002188E+001, 2.5775131E+000, 2.5775131E+000, 1.0000000E+000
 2.6001173E+001, 2.7310727E+000, 2.7310727E+000, 1.0000000E+000
 2.7001443E+001, 2.8892506E+000, 2.8892506E+000, 1.0000000E+000
 2.8000816E+001, 3.0489208E+000, 3.0489208E+000, 1.0000000E+000
 2.9001421E+001, 3.2099818E+000, 3.2099818E+000, 1.0000000E+000
 3.0002299E+001, 3.3748313E+000, 3.3748313E+000, 1.0000000E+000
 3.1003501E+001, 3.5414174E+000, 3.5414174E+000, 1.0000000E+000
 3.2000143E+001, 3.7029640E+000, 3.7029640E+000, 1.0000000E+000
 3.3000998E+001, 3.8642312E+000, 3.8642312E+000, 1.0000000E+000
 3.4000198E+001, 4.0215671E+000, 4.0215671E+000, 1.0000000E+000
 3.5003295E+001, 4.1842393E+000, 4.1842393E+000, 1.0000000E+000
 3.6001154E+001, 4.3454638E+000, 4.3454638E+000, 1.0000000E+000
 3.7003285E+001, 4.5073635E+000, 4.5073635E+000, 1.0000000E+000
 3.8000302E+001, 4.6679813E+000, 4.6679813E+000, 1.0000000E+000
 3.9000881E+001, 4.8315462E+000, 4.8315462E+000, 1.0000000E+000
 4.0003036E+001, 4.9968701E+000, 4.9968701E+000, 1.0000000E+000
 4.1002760E+001, 5.1588966E+000, 5.1588966E+000, 1.0000000E+000
 4.2000733E+001, 5.3203613E+000, 5.3203613E+000, 1.0000000E+000
 4.3001160E+001, 5.4807107E+000, 5.4807107E+000, 1.0000000E+000
 4.4003608E+001, 5.6429331E+000, 5.6429331E+000, 1.0000000E+000
 4.5003096E+001, 5.8050566E+000, 5.8050566E+000, 1.0000000E+000
 4.6003434E+001, 5.9651452E+000, 5.9651452E+000, 1.0000000E+000
 4.7001279E+001, 6.1223040E+000, 6.1223040E+000, 1.0000000E+000
 4.8001006E+001, 6.2773279E+000, 6.2773279E+000, 1.0000000E+000
 4.9000620E+001, 6.4337679E+000, 6.4337679E+000, 1.0000000E+000
 5.0000313E+001, 6.5904131E+000, 6.5904131E+000, 1.0000000E+000
 5.1000896E+001, 6.7454071E+000, 6.7454071E+000, 1.0000000E+000
 5.2001752E+001, 6.9033003E+000, 6.9033003E+000, 1.0000000E+000
 5.3001411E+001, 7.0535631E+000, 7.0535631E+000, 1.0000000E+000
 5.4001831E+001, 7.1996039E+000, 7.1996039E+000, 1.0000000E+000
 5.5000686E+001, 7.3469373E+000, 7.3469373E+000, 1.0000000E+000
 5.6002795E+001, 7.4888708E+000, 7.4888708E+000, 1.0000000E+000
 5.7002828E+001, 7.6349265E+000, 7.6349265E+000, 1.0000000E+000
 5.8004466E+001, 7.7790894E+000, 7.7790894E+000, 1.0000000E+000
