s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0109630E+000, 1.5892292E-001, 1.5892292E-001, 1.0000000E+000
 2.0035400E+000, 7.4327113E-002, 7.4327113E-002, 1.0000000E+000
 3.0058426E+000, 4.3018262E-002, 4.3018262E-002, 1.0000000E+000
 4.0050744E+000, 3.1606187E-002, 3.1606187E-002, 1.0000000E+000
 5.0035460E+000, 2.7426744E-002, 2.7426744E-002, 1.0000000E+000
 6.0014258E+000, 2.5892571E-002, 2.5892571E-002, 1.0000000E+000
 7.0029642E+000, 3.1233865E-002, 3.1233865E-002, 1.0000000E+000
 8.0021971E+000, 5.8921675E-002, 5.8921675E-002, 1.0000000E+000
 9.0035931E+000, 7.3634470E-002, 7.3634470E-002, 1.0000000E+000
 1.0000756E+001, 7.6221013E-002, 7.6221013E-002, 1.0000000E+000
 1.1001786E+001, 8.2527162E-002, 8.2527162E-002, 1.0000000E+000
 1.2004094E+001, 9.2143445E-002, 9.2143445E-002, 1.0000000E+000
 1.3000012E+001, 1.6866273E-001, 1.6866273E-001, 1.0000000E+000
 1.4000773E+001, 1.5645828E-001, 1.5645828E-001, 1.0000000E+000
 1.5002738E+001, 1.6919686E-001, 1.6919686E-001, 1.0000000E+000
 1.6001907E+001, 2.1703841E-001, 2.1703841E-001, 1.0000000E+000
 1.7003249E+001, 1.8482695E-001, 1.8482695E-001, 1.0000000E+000
 1.8004696E+001, 2.2461903E-001, 2.2461903E-001, 1.0000000E+000
 1.9005104E+001, 2.1520716E-001, 2.1520716E-001, 1.0000000E+000
 2.0004240E+001, 1.7739479E-001, 1.7739479E-001, 1.0000000E+000
 2.1003150E+001, 2.5760841E-001, 2.5760841E-001, 1.0000000E+000
 2.2000810E+001, 2.2431858E-001, 2.2431858E-001, 1.0000000E+000
 2.3001372E+001, 2.1688874E-001, 2.1688874E-001, 1.0000000E+000
 2.4000304E+001, 2.1896270E-001, 2.1896270E-001, 1.0000000E+000
 2.5001130E+001, 2.1477423E-001, 2.1477423E-001, 1.0000000E+000
 2.6000043E+001, 2.3162649E-001, 2.3162649E-001, 1.0000000E+000
 2.7000222E+001, 1.6480179E-001, 1.6480179E-001, 1.0000000E+000
 2.8003557E+001, 1.9896424E-001, 1.9896424E-001, 1.0000000E+000
 2.9001941E+001, 2.4085666E-001, 2.4085666E-001, 1.0000000E+000
 3.0005789E+001, 1.6071466E-001, 1.6071466E-001, 1.0000000E+000
 3.1003591E+001, 1.3033985E-001, 1.3033985E-001, 1.0000000E+000
