s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0044335E+000, 8.7534618E-002, 8.7534618E-002, 1.0000000E+000
 2.0014243E+000, 7.9599402E-002, 7.9599402E-002, 1.0000000E+000
 3.0089390E+000, 7.6670250E-002, 7.6670250E-002, 1.0000000E+000
 4.0063955E+000, 7.5613027E-002, 7.5613027E-002, 1.0000000E+000
 5.0023499E+000, 9.6153607E-002, 9.6153607E-002, 1.0000000E+000
 6.0028096E+000, 1.1442485E-001, 1.1442485E-001, 1.0000000E+000
 7.0032045E+000, 1.4735481E-001, 1.4735481E-001, 1.0000000E+000
 8.0041728E+000, 1.5901460E-001, 1.5901460E-001, 1.0000000E+000
 9.0044933E+000, 1.7560180E-001, 1.7560180E-001, 1.0000000E+000
 1.0002550E+001, 2.0684759E-001, 2.0684759E-001, 1.0000000E+000
 1.1000609E+001, 2.3572545E-001, 2.3572545E-001, 1.0000000E+000
 1.2003175E+001, 2.8364388E-001, 2.8364388E-001, 1.0000000E+000
 1.3000445E+001, 3.5085167E-001, 3.5085167E-001, 1.0000000E+000
 1.4001758E+001, 4.1088314E-001, 4.1088314E-001, 1.0000000E+000
 1.5000872E+001, 4.6260627E-001, 4.6260627E-001, 1.0000000E+000
 1.6004339E+001, 5.0937377E-001, 5.0937377E-001, 1.0000000E+000
 1.7003248E+001, 5.5240309E-001, 5.5240309E-001, 1.0000000E+000
 1.8001821E+001, 5.9833593E-001, 5.9833593E-001, 1.0000000E+000
 1.9000216E+001, 6.4379441E-001, 6.4379441E-001, 1.0000000E+000
 2.0004595E+001, 6.8675727E-001, 6.8675727E-001, 1.0000000E+000
 2.1001456E+001, 7.2944204E-001, 7.2944204E-001, 1.0000000E+000
 2.2000109E+001, 7.8362728E-001, 7.8362728E-001, 1.0000000E+000
 2.3000154E+001, 8.7626229E-001, 8.7626229E-001, 1.0000000E+000
 2.4000943E+001, 9.3908288E-001, 9.3908288E-001, 1.0000000E+000
 2.5005270E+001, 1.0594712E+000, 1.0594712E+000, 1.0000000E+000
 2.6000583E+001, 1.1675672E+000, 1.1675672E+000, 1.0000000E+000
 2.7001110E+001, 1.3247461E+000, 1.3247461E+000, 1.0000000E+000
 2.8005076E+001, 1.4799668E+000, 1.4799668E+000, 1.0000000E+000
 2.9004251E+001, 1.5970369E+000, 1.5970369E+000, 1.0000000E+000
 3.0003650E+001, 1.6562340E+000, 1.6562340E+000, 1.0000000E+000
 3.1000001E+001, 1.9230457E+000, 1.9230457E+000, 1.0000000E+000
