s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0013338E+000, 9.0163324E-002, 9.0163324E-002, 1.0000000E+000
 2.0157390E+000, 4.9499739E-002, 4.9499739E-002, 1.0000000E+000
 3.0098756E+000, 3.3978809E-002, 3.3978809E-002, 1.0000000E+000
 4.0116066E+000, 2.9546626E-002, 2.9546626E-002, 1.0000000E+000
 5.0113516E+000, 3.4150653E-002, 3.4150653E-002, 1.0000000E+000
 6.0127259E+000, 3.6158906E-002, 3.6158906E-002, 1.0000000E+000
 7.0045570E+000, 4.6143321E-002, 4.6143321E-002, 1.0000000E+000
 8.0070700E+000, 3.5002652E-002, 3.5002652E-002, 1.0000000E+000
 9.0034599E+000, 2.8676755E-002, 2.8676755E-002, 1.0000000E+000
 1.0003616E+001, 2.6346400E-002, 2.6346400E-002, 1.0000000E+000
 1.1004989E+001, 4.1317724E-002, 4.1317724E-002, 1.0000000E+000
 1.2000359E+001, 6.2589476E-002, 6.2589476E-002, 1.0000000E+000
 1.3002906E+001, 1.0131438E-001, 1.0131438E-001, 1.0000000E+000
 1.4000906E+001, 1.1525555E-001, 1.1525555E-001, 1.0000000E+000
 1.5003427E+001, 1.3826246E-001, 1.3826246E-001, 1.0000000E+000
 1.6004231E+001, 1.8032258E-001, 1.8032258E-001, 1.0000000E+000
 1.7000072E+001, 2.1162975E-001, 2.1162975E-001, 1.0000000E+000
 1.8002422E+001, 1.9833348E-001, 1.9833348E-001, 1.0000000E+000
 1.9003618E+001, 2.9750124E-001, 2.9750124E-001, 1.0000000E+000
 2.0000590E+001, 3.7133015E-001, 3.7133015E-001, 1.0000000E+000
 2.1003941E+001, 4.2263112E-001, 4.2263112E-001, 1.0000000E+000
 2.2001413E+001, 4.7525502E-001, 4.7525502E-001, 1.0000000E+000
 2.3003111E+001, 5.1985943E-001, 5.1985943E-001, 1.0000000E+000
 2.4000443E+001, 5.6351696E-001, 5.6351696E-001, 1.0000000E+000
 2.5001858E+001, 6.0030846E-001, 6.0030846E-001, 1.0000000E+000
 2.6000888E+001, 6.2770943E-001, 6.2770943E-001, 1.0000000E+000
 2.7003658E+001, 6.6459424E-001, 6.6459424E-001, 1.0000000E+000
 2.8001401E+001, 7.1089717E-001, 7.1089717E-001, 1.0000000E+000
 2.9002426E+001, 7.4663931E-001, 7.4663931E-001, 1.0000000E+000
 3.0002762E+001, 7.8303087E-001, 7.8303087E-001, 1.0000000E+000
 3.1001768E+001, 8.2199510E-001, 8.2199510E-001, 1.0000000E+000
