s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0068036E+000, 9.2720795E-002, 9.2720795E-002, 1.0000000E+000
 2.0086341E+000, 8.1470254E-002, 8.1470254E-002, 1.0000000E+000
 3.0074609E+000, 7.7370592E-002, 7.7370592E-002, 1.0000000E+000
 4.0069325E+000, 7.5868030E-002, 7.5868030E-002, 1.0000000E+000
 5.0034500E+000, 7.5318707E-002, 7.5318707E-002, 1.0000000E+000
 6.0035830E+000, 7.5116651E-002, 7.5116651E-002, 1.0000000E+000
 7.0008005E+000, 7.5042856E-002, 7.5042856E-002, 1.0000000E+000
 8.0053196E+000, 1.0496558E-001, 1.0496558E-001, 1.0000000E+000
 9.0061919E+000, 1.1766781E-001, 1.1766781E-001, 1.0000000E+000
 1.0007064E+001, 1.2873812E-001, 1.2873812E-001, 1.0000000E+000
 1.1007120E+001, 1.5805785E-001, 1.5805785E-001, 1.0000000E+000
 1.2007782E+001, 1.6879973E-001, 1.6879973E-001, 1.0000000E+000
 1.3000213E+001, 1.7271133E-001, 1.7271133E-001, 1.0000000E+000
 1.4007266E+001, 2.0177666E-001, 2.0177666E-001, 1.0000000E+000
 1.5005158E+001, 2.1647777E-001, 2.1647777E-001, 1.0000000E+000
 1.6007901E+001, 2.2188684E-001, 2.2188684E-001, 1.0000000E+000
 1.7000754E+001, 2.2385161E-001, 2.2385161E-001, 1.0000000E+000
 1.8007413E+001, 2.2123973E-001, 2.2123973E-001, 1.0000000E+000
 1.9007598E+001, 2.4354970E-001, 2.4354970E-001, 1.0000000E+000
 2.0004716E+001, 2.6344711E-001, 2.6344711E-001, 1.0000000E+000
 2.1005231E+001, 2.7077139E-001, 2.7077139E-001, 1.0000000E+000
 2.2001449E+001, 3.0428036E-001, 3.0428036E-001, 1.0000000E+000
 2.3000897E+001, 3.2779780E-001, 3.2779780E-001, 1.0000000E+000
 2.4008602E+001, 3.5783856E-001, 3.5783856E-001, 1.0000000E+000
 2.5007294E+001, 3.7029311E-001, 3.7029311E-001, 1.0000000E+000
 2.6002172E+001, 4.0607250E-001, 4.0607250E-001, 1.0000000E+000
 2.7004803E+001, 4.3442956E-001, 4.3442956E-001, 1.0000000E+000
 2.8004072E+001, 4.6464592E-001, 4.6464592E-001, 1.0000000E+000
 2.9001890E+001, 4.9859141E-001, 4.9859141E-001, 1.0000000E+000
 3.0003987E+001, 5.7023489E-001, 5.7023489E-001, 1.0000000E+000
 3.1002154E+001, 6.3116707E-001, 6.3116707E-001, 1.0000000E+000
